Accuracy_SIFT,Specifity_SIFT,Recall_SIFT,Accuracy_POLYPHEN,Specifity_POLYPHEN,Recall_POLYPHEN,Accuracy_VC22,Specifity_VC22,Recall_VC22,TP_SIFT,TN_SIFT,FP_SIFT,FN_SIFT,TP_POLYPHEN,TN_POLYPHEN,FP_POLYPHEN,FN_POLYPHEN,TP_VC22,TN_VC22,FP_VC22,FN_VC22
0.8274,0.3333,0.8322,0.5412,0.7083,0.5395,0.9543,0.625,0.9574,4126,16,32,832,2675,34,14,2283,4747,30,18,211
0.8258,0.3958,0.83,0.5535,0.7708,0.5514,0.9357,0.5833,0.9391,4115,19,29,843,2734,37,11,2224,4656,28,20,302
0.831,0.3333,0.8358,0.5475,0.8125,0.545,0.9365,0.7083,0.9387,4144,16,32,814,2702,39,9,2256,4654,34,14,304
0.8244,0.3958,0.8286,0.5451,0.7292,0.5434,0.9341,0.5417,0.9379,4108,19,29,850,2694,35,13,2264,4650,26,22,308
0.8218,0.3333,0.8265,0.5475,0.8333,0.5448,0.9375,0.5417,0.9413,4098,16,32,860,2701,40,8,2257,4667,26,22,291
0.8194,0.3333,0.8241,0.5392,0.75,0.5371,0.9479,0.6042,0.9512,4086,16,32,872,2663,36,12,2295,4716,29,19,242
0.8158,0.3333,0.8205,0.538,0.7292,0.5361,0.9385,0.6667,0.9411,4068,16,32,890,2658,35,13,2300,4666,32,16,292
0.8194,0.3125,0.8243,0.5382,0.7708,0.5359,0.9415,0.5833,0.9449,4087,15,33,871,2657,37,11,2301,4685,28,20,273
0.815,0.3542,0.8195,0.5467,0.7708,0.5446,0.9606,0.5833,0.9643,4063,17,31,895,2700,37,11,2258,4781,28,20,177
0.8226,0.25,0.8282,0.5412,0.7292,0.5393,0.9273,0.6667,0.9298,4106,12,36,852,2674,35,13,2284,4610,32,16,348
0.8196,0.3542,0.8241,0.5406,0.7917,0.5381,0.9511,0.6458,0.954,4086,17,31,872,2668,38,10,2290,4730,31,17,228
0.822,0.3125,0.8269,0.539,0.75,0.5369,0.9533,0.6458,0.9562,4100,15,33,858,2662,36,12,2296,4741,31,17,217
0.8236,0.4375,0.8273,0.5449,0.7708,0.5428,0.9523,0.4167,0.9574,4102,21,27,856,2691,37,11,2267,4747,20,28,211
0.827,0.3542,0.8316,0.5549,0.7708,0.5528,0.9553,0.5417,0.9593,4123,17,31,835,2741,37,11,2217,4756,26,22,202
0.819,0.3333,0.8237,0.5404,0.8542,0.5373,0.9355,0.5417,0.9393,4084,16,32,874,2664,41,7,2294,4657,26,22,301
0.83,0.4583,0.8336,0.5479,0.8125,0.5454,0.9401,0.4792,0.9445,4133,22,26,825,2704,39,9,2254,4683,23,25,275
0.8144,0.3125,0.8193,0.5374,0.7917,0.5349,0.9331,0.625,0.9361,4062,15,33,896,2652,38,10,2306,4641,30,18,317
0.8176,0.2917,0.8227,0.5344,0.75,0.5323,0.9477,0.5833,0.9512,4079,14,34,879,2639,36,12,2319,4716,28,20,242
0.8218,0.4583,0.8253,0.5525,0.8333,0.5498,0.9608,0.5,0.9653,4092,22,26,866,2726,40,8,2232,4786,24,24,172
0.8224,0.3333,0.8271,0.5429,0.7292,0.5411,0.9365,0.75,0.9383,4101,16,32,857,2683,35,13,2275,4652,36,12,306
0.8236,0.3542,0.8282,0.5332,0.7292,0.5313,0.9451,0.6042,0.9484,4106,17,31,852,2634,35,13,2324,4702,29,19,256
0.823,0.2708,0.8284,0.5421,0.7292,0.5403,0.9473,0.5625,0.951,4107,13,35,851,2679,35,13,2279,4715,27,21,243
0.8268,0.2708,0.8322,0.5597,0.75,0.5579,0.9483,0.4583,0.953,4126,13,35,832,2766,36,12,2192,4725,22,26,233
0.8238,0.3542,0.8284,0.5447,0.6875,0.5434,0.9535,0.7292,0.9556,4107,17,31,851,2694,33,15,2264,4738,35,13,220
0.8258,0.375,0.8302,0.535,0.7708,0.5327,0.9433,0.5208,0.9474,4116,18,30,842,2641,37,11,2317,4697,25,23,261
0.8114,0.3333,0.8161,0.538,0.75,0.5359,0.9435,0.5833,0.947,4046,16,32,912,2657,36,12,2301,4695,28,20,263
0.8206,0.4792,0.8239,0.5501,0.8542,0.5472,0.9449,0.6667,0.9476,4085,23,25,873,2713,41,7,2245,4698,32,16,260
0.8218,0.3542,0.8263,0.5511,0.7917,0.5488,0.9561,0.5208,0.9603,4097,17,31,861,2721,38,10,2237,4761,25,23,197
0.8192,0.3333,0.8239,0.5517,0.8333,0.549,0.9365,0.6458,0.9393,4085,16,32,873,2722,40,8,2236,4657,31,17,301
0.8208,0.2917,0.8259,0.5382,0.6875,0.5367,0.9509,0.625,0.954,4095,14,34,863,2661,33,15,2297,4730,30,18,228
0.823,0.3333,0.8278,0.5467,0.8125,0.5442,0.9557,0.6875,0.9582,4104,16,32,854,2698,39,9,2260,4751,33,15,207
0.8222,0.2917,0.8273,0.54,0.7292,0.5381,0.9479,0.5625,0.9516,4102,14,34,856,2668,35,13,2290,4718,27,21,240
0.83,0.3542,0.8346,0.5497,0.8333,0.547,0.9505,0.5208,0.9546,4138,17,31,820,2712,40,8,2246,4733,25,23,225
0.8272,0.3958,0.8314,0.5491,0.7708,0.547,0.9429,0.5625,0.9466,4122,19,29,836,2712,37,11,2246,4693,27,21,265
0.819,0.3542,0.8235,0.5384,0.7292,0.5365,0.9389,0.5417,0.9427,4083,17,31,875,2660,35,13,2298,4674,26,22,284
0.8198,0.4167,0.8237,0.5416,0.7083,0.5399,0.9415,0.6042,0.9447,4084,20,28,874,2677,34,14,2281,4684,29,19,274
0.8294,0.4167,0.8334,0.5467,0.7083,0.5452,0.9423,0.6042,0.9455,4132,20,28,826,2703,34,14,2255,4688,29,19,270
0.8106,0.375,0.8148,0.5475,0.8125,0.545,0.9385,0.5625,0.9421,4040,18,30,918,2702,39,9,2256,4671,27,21,287
0.8206,0.25,0.8261,0.5481,0.7917,0.5458,0.9399,0.7083,0.9421,4096,12,36,862,2706,38,10,2252,4671,34,14,287
0.8266,0.3958,0.8308,0.5366,0.7292,0.5347,0.9435,0.4792,0.948,4119,19,29,839,2651,35,13,2307,4700,23,25,258
0.8276,0.3958,0.8318,0.5475,0.7708,0.5454,0.9451,0.6875,0.9476,4124,19,29,834,2704,37,11,2254,4698,33,15,260
0.827,0.2917,0.8322,0.541,0.7292,0.5391,0.9497,0.6458,0.9526,4126,14,34,832,2673,35,13,2285,4723,31,17,235
0.8156,0.25,0.8211,0.5332,0.6458,0.5321,0.9656,0.4583,0.9706,4071,12,36,887,2638,31,17,2320,4812,22,26,146
0.825,0.2292,0.8308,0.5372,0.6875,0.5357,0.9409,0.8125,0.9421,4119,11,37,839,2656,33,15,2302,4671,39,9,287
0.8264,0.2917,0.8316,0.5417,0.7292,0.5399,0.9565,0.5833,0.9601,4123,14,34,835,2677,35,13,2281,4760,28,20,198
0.8212,0.4583,0.8247,0.5412,0.7708,0.5389,0.9461,0.5208,0.9502,4089,22,26,869,2672,37,11,2286,4711,25,23,247
0.8206,0.3542,0.8251,0.5356,0.8125,0.5329,0.9399,0.5625,0.9435,4091,17,31,867,2642,39,9,2316,4678,27,21,280
0.8194,0.4792,0.8227,0.541,0.7708,0.5387,0.9429,0.5,0.9472,4079,23,25,879,2671,37,11,2287,4696,24,24,262
0.8156,0.4375,0.8193,0.5406,0.75,0.5385,0.9403,0.625,0.9433,4062,21,27,896,2670,36,12,2288,4677,30,18,281
0.8212,0.3125,0.8261,0.535,0.7292,0.5331,0.9594,0.5833,0.9631,4096,15,33,862,2643,35,13,2315,4775,28,20,183
0.8228,0.3333,0.8276,0.5467,0.6875,0.5454,0.9513,0.5833,0.9548,4103,16,32,855,2704,33,15,2254,4734,28,20,224
0.821,0.2917,0.8261,0.5445,0.8125,0.542,0.9505,0.6458,0.9534,4096,14,34,862,2687,39,9,2271,4727,31,17,231
0.8194,0.3542,0.8239,0.5412,0.7292,0.5393,0.9445,0.6667,0.9472,4085,17,31,873,2674,35,13,2284,4696,32,16,262
0.82,0.375,0.8243,0.5376,0.7292,0.5357,0.962,0.5833,0.9657,4087,18,30,871,2656,35,13,2302,4788,28,20,170
0.822,0.2917,0.8271,0.5421,0.8542,0.5391,0.9371,0.625,0.9401,4101,14,34,857,2673,41,7,2285,4661,30,18,297
0.819,0.4375,0.8227,0.5431,0.6875,0.5418,0.9279,0.8125,0.929,4079,21,27,879,2686,33,15,2272,4606,39,9,352
0.8186,0.5208,0.8215,0.5509,0.875,0.5478,0.9636,0.4792,0.9683,4073,25,23,885,2716,42,6,2242,4801,23,25,157
0.8256,0.4167,0.8296,0.5453,0.75,0.5434,0.9513,0.5625,0.955,4113,20,28,845,2694,36,12,2264,4735,27,21,223
0.8168,0.4167,0.8207,0.5322,0.8333,0.5292,0.9461,0.6042,0.9494,4069,20,28,889,2624,40,8,2334,4707,29,19,251
0.8204,0.375,0.8247,0.5461,0.8542,0.5432,0.9313,0.6042,0.9344,4089,18,30,869,2693,41,7,2265,4633,29,19,325
0.828,0.3958,0.8322,0.5509,0.7917,0.5486,0.9445,0.4792,0.949,4126,19,29,832,2720,38,10,2238,4705,23,25,253
0.8206,0.1667,0.8269,0.5449,0.6667,0.5438,0.9315,0.7083,0.9336,4100,8,40,858,2696,32,16,2262,4629,34,14,329
0.8214,0.3958,0.8255,0.5421,0.8125,0.5395,0.9676,0.5833,0.9714,4093,19,29,865,2675,39,9,2283,4816,28,20,142
0.818,0.3333,0.8227,0.537,0.7292,0.5351,0.9525,0.6458,0.9554,4079,16,32,879,2653,35,13,2305,4737,31,17,221
0.825,0.3333,0.8298,0.5437,0.7708,0.5415,0.9411,0.3958,0.9463,4114,16,32,844,2685,37,11,2273,4692,19,29,266
0.8206,0.4167,0.8245,0.5445,0.7917,0.5422,0.9295,0.6042,0.9326,4088,20,28,870,2688,38,10,2270,4624,29,19,334
0.8208,0.3333,0.8255,0.5441,0.8542,0.5411,0.9467,0.5,0.951,4093,16,32,865,2683,41,7,2275,4715,24,24,243
0.8242,0.4375,0.828,0.541,0.7917,0.5385,0.9461,0.5417,0.95,4105,21,27,853,2670,38,10,2288,4710,26,22,248
0.8202,0.25,0.8257,0.5459,0.6875,0.5446,0.9598,0.6042,0.9633,4094,12,36,864,2700,33,15,2258,4776,29,19,182
0.8212,0.375,0.8255,0.5384,0.6875,0.5369,0.9435,0.7083,0.9457,4093,18,30,865,2662,33,15,2296,4689,34,14,269
0.8184,0.3542,0.8229,0.5451,0.7083,0.5436,0.9397,0.6875,0.9421,4080,17,31,878,2695,34,14,2263,4671,33,15,287
0.824,0.4167,0.828,0.5463,0.7708,0.5442,0.9311,0.6875,0.9334,4105,20,28,853,2698,37,11,2260,4628,33,15,330
0.8194,0.4583,0.8229,0.5519,0.8125,0.5494,0.9339,0.6042,0.9371,4080,22,26,878,2724,39,9,2234,4646,29,19,312
0.8282,0.3125,0.8332,0.5467,0.7083,0.5452,0.9481,0.625,0.9512,4131,15,33,827,2703,34,14,2255,4716,30,18,242
0.8214,0.3333,0.8261,0.5433,0.7708,0.5411,0.9347,0.5208,0.9387,4096,16,32,862,2683,37,11,2275,4654,25,23,304
0.8266,0.3542,0.8312,0.5439,0.7083,0.5424,0.9457,0.5833,0.9492,4121,17,31,837,2689,34,14,2269,4706,28,20,252
0.827,0.4167,0.831,0.5479,0.8125,0.5454,0.9481,0.5208,0.9522,4120,20,28,838,2704,39,9,2254,4721,25,23,237
0.8264,0.2917,0.8316,0.5435,0.6667,0.5424,0.9439,0.7292,0.9459,4123,14,34,835,2689,32,16,2269,4690,35,13,268
0.8212,0.25,0.8267,0.5473,0.75,0.5454,0.9555,0.5833,0.9591,4099,12,36,859,2704,36,12,2254,4755,28,20,203
0.8124,0.2917,0.8175,0.5425,0.75,0.5405,0.9449,0.7083,0.9472,4053,14,34,905,2680,36,12,2278,4696,34,14,262
0.8248,0.4167,0.8288,0.5439,0.7292,0.5422,0.9441,0.5208,0.9482,4109,20,28,849,2688,35,13,2270,4701,25,23,257
0.8222,0.3542,0.8267,0.5324,0.8125,0.5296,0.9359,0.4583,0.9405,4099,17,31,859,2626,39,9,2332,4663,22,26,295
0.8228,0.2708,0.8282,0.5406,0.75,0.5385,0.9389,0.5833,0.9423,4106,13,35,852,2670,36,12,2288,4672,28,20,286
0.8278,0.3542,0.8324,0.5533,0.7292,0.5516,0.9405,0.6667,0.9431,4127,17,31,831,2735,35,13,2223,4676,32,16,282
0.8242,0.4167,0.8282,0.5431,0.7708,0.5409,0.9439,0.5208,0.948,4106,20,28,852,2682,37,11,2276,4700,25,23,258
0.8234,0.3125,0.8284,0.5425,0.7083,0.5409,0.9409,0.5833,0.9443,4107,15,33,851,2682,34,14,2276,4682,28,20,276
0.817,0.375,0.8213,0.5445,0.7917,0.5422,0.9423,0.5625,0.9459,4072,18,30,886,2688,38,10,2270,4690,27,21,268
0.8192,0.3125,0.8241,0.5481,0.7083,0.5466,0.9311,0.6458,0.9338,4086,15,33,872,2710,34,14,2248,4630,31,17,328
0.8232,0.375,0.8276,0.5306,0.7708,0.5282,0.9399,0.3958,0.9451,4103,18,30,855,2619,37,11,2339,4686,19,29,272
0.8234,0.3125,0.8284,0.5455,0.7708,0.5434,0.9477,0.625,0.9508,4107,15,33,851,2694,37,11,2264,4714,30,18,244
0.8242,0.3958,0.8284,0.5493,0.8125,0.5468,0.9307,0.6458,0.9334,4107,19,29,851,2711,39,9,2247,4628,31,17,330
0.8118,0.2917,0.8169,0.5529,0.8125,0.5504,0.9543,0.6458,0.9572,4050,14,34,908,2729,39,9,2229,4746,31,17,212
0.828,0.2917,0.8332,0.5457,0.8125,0.5432,0.9427,0.7292,0.9447,4131,14,34,827,2693,39,9,2265,4684,35,13,274
0.8278,0.3542,0.8324,0.5408,0.75,0.5387,0.9489,0.5,0.9532,4127,17,31,831,2671,36,12,2287,4726,24,24,232
0.8284,0.3125,0.8334,0.5439,0.7708,0.5418,0.9567,0.5625,0.9605,4132,15,33,826,2686,37,11,2272,4762,27,21,196
0.8358,0.4375,0.8397,0.5386,0.6667,0.5373,0.9439,0.5625,0.9476,4163,21,27,795,2664,32,16,2294,4698,27,21,260
0.8204,0.4167,0.8243,0.5447,0.7708,0.5426,0.9409,0.6042,0.9441,4087,20,28,871,2690,37,11,2268,4681,29,19,277
0.8264,0.3958,0.8306,0.5505,0.7917,0.5482,0.9319,0.6667,0.9344,4118,19,29,840,2718,38,10,2240,4633,32,16,325
0.8102,0.2917,0.8152,0.5477,0.6875,0.5464,0.9457,0.6458,0.9486,4042,14,34,916,2709,33,15,2249,4703,31,17,255
0.8216,0.375,0.8259,0.5328,0.7708,0.5305,0.9395,0.5208,0.9435,4095,18,30,863,2630,37,11,2328,4678,25,23,280
0.8214,0.375,0.8257,0.5471,0.75,0.5452,0.9622,0.5625,0.9661,4094,18,30,864,2703,36,12,2255,4790,27,21,168
0.82,0.3958,0.8241,0.5433,0.8333,0.5405,0.9339,0.6458,0.9367,4086,19,29,872,2680,40,8,2278,4644,31,17,314
0.8152,0.25,0.8207,0.5449,0.7917,0.5426,0.9431,0.6667,0.9457,4069,12,36,889,2690,38,10,2268,4689,32,16,269
0.8262,0.4375,0.83,0.5429,0.8125,0.5403,0.9467,0.5625,0.9504,4115,21,27,843,2679,39,9,2279,4712,27,21,246
0.8178,0.2917,0.8229,0.5457,0.7083,0.5442,0.9337,0.7083,0.9359,4080,14,34,878,2698,34,14,2260,4640,34,14,318
0.8156,0.3542,0.8201,0.5366,0.75,0.5345,0.9499,0.5625,0.9536,4066,17,31,892,2650,36,12,2308,4728,27,21,230
0.8194,0.3333,0.8241,0.534,0.875,0.5307,0.9389,0.625,0.9419,4086,16,32,872,2631,42,6,2327,4670,30,18,288
0.8238,0.3958,0.828,0.5443,0.8125,0.5418,0.9423,0.6667,0.9449,4105,19,29,853,2686,39,9,2272,4685,32,16,273
0.8238,0.3958,0.828,0.5461,0.7292,0.5444,0.9511,0.6042,0.9544,4105,19,29,853,2699,35,13,2259,4732,29,19,226
0.8248,0.4375,0.8286,0.5431,0.75,0.5411,0.9407,0.5417,0.9445,4108,21,27,850,2683,36,12,2275,4683,26,22,275
0.8234,0.3125,0.8284,0.5447,0.875,0.5415,0.9569,0.7917,0.9585,4107,15,33,851,2685,42,6,2273,4752,38,10,206
0.826,0.4792,0.8294,0.5441,0.75,0.5422,0.9491,0.6875,0.9516,4112,23,25,846,2688,36,12,2270,4718,33,15,240
0.8188,0.375,0.8231,0.5412,0.8333,0.5383,0.9425,0.7292,0.9445,4081,18,30,877,2669,40,8,2289,4683,35,13,275
0.8214,0.375,0.8257,0.5515,0.8333,0.5488,0.9393,0.4792,0.9437,4094,18,30,864,2721,40,8,2237,4679,23,25,279
0.826,0.4583,0.8296,0.5457,0.7708,0.5436,0.9497,0.6042,0.953,4113,22,26,845,2695,37,11,2263,4725,29,19,233
0.8308,0.3542,0.8354,0.5457,0.6875,0.5444,0.9397,0.6875,0.9421,4142,17,31,816,2699,33,15,2259,4671,33,15,287
0.8188,0.375,0.8231,0.5451,0.8125,0.5426,0.9441,0.5625,0.9478,4081,18,30,877,2690,39,9,2268,4699,27,21,259
0.8192,0.2917,0.8243,0.5469,0.8542,0.544,0.9598,0.625,0.9631,4087,14,34,871,2697,41,7,2261,4775,30,18,183
0.8238,0.3958,0.828,0.539,0.7917,0.5365,0.9477,0.5208,0.9518,4105,19,29,853,2660,38,10,2298,4719,25,23,239
0.8202,0.5,0.8233,0.5447,0.8125,0.5422,0.9327,0.6042,0.9359,4082,24,24,876,2688,39,9,2270,4640,29,19,318
0.824,0.4583,0.8276,0.5374,0.75,0.5353,0.9305,0.625,0.9334,4103,22,26,855,2654,36,12,2304,4628,30,18,330
0.8212,0.2708,0.8265,0.5459,0.7083,0.5444,0.9485,0.6458,0.9514,4098,13,35,860,2699,34,14,2259,4717,31,17,241
0.8268,0.4792,0.8302,0.5445,0.7708,0.5424,0.9371,0.6458,0.9399,4116,23,25,842,2689,37,11,2269,4660,31,17,298
0.8208,0.2917,0.8259,0.5378,0.7083,0.5361,0.9415,0.75,0.9433,4095,14,34,863,2658,34,14,2300,4677,36,12,281
0.8166,0.3333,0.8213,0.5445,0.7083,0.543,0.9471,0.625,0.9502,4072,16,32,886,2692,34,14,2266,4711,30,18,247
0.8198,0.3542,0.8243,0.5378,0.7292,0.5359,0.9543,0.6458,0.9572,4087,17,31,871,2657,35,13,2301,4746,31,17,212
0.8266,0.4167,0.8306,0.5465,0.8542,0.5436,0.9511,0.5208,0.9552,4118,20,28,840,2695,41,7,2263,4736,25,23,222
0.8228,0.4583,0.8263,0.5374,0.7708,0.5351,0.9449,0.625,0.948,4097,22,26,861,2653,37,11,2305,4700,30,18,258
0.8216,0.3125,0.8265,0.5437,0.7708,0.5415,0.9311,0.4583,0.9357,4098,15,33,860,2685,37,11,2273,4639,22,26,319
0.8146,0.3125,0.8195,0.5392,0.7708,0.5369,0.9401,0.5,0.9443,4063,15,33,895,2662,37,11,2296,4682,24,24,276
0.8174,0.3125,0.8223,0.5457,0.7292,0.544,0.9229,0.7083,0.925,4077,15,33,881,2697,35,13,2261,4586,34,14,372
0.8222,0.3542,0.8267,0.5423,0.8542,0.5393,0.9493,0.5833,0.9528,4099,17,31,859,2674,41,7,2284,4724,28,20,234
0.8116,0.3333,0.8163,0.5421,0.75,0.5401,0.9519,0.4792,0.9564,4047,16,32,911,2678,36,12,2280,4742,23,25,216
0.8246,0.4375,0.8284,0.5358,0.7708,0.5335,0.9451,0.5,0.9494,4107,21,27,851,2645,37,11,2313,4707,24,24,251
0.8182,0.4375,0.8219,0.5469,0.7708,0.5448,0.9435,0.6042,0.9468,4075,21,27,883,2701,37,11,2257,4694,29,19,264
0.8252,0.375,0.8296,0.5491,0.7083,0.5476,0.9207,0.7083,0.9228,4113,18,30,845,2715,34,14,2243,4575,34,14,383
0.8288,0.2917,0.834,0.5561,0.6667,0.5551,0.9377,0.625,0.9407,4135,14,34,823,2752,32,16,2206,4664,30,18,294
0.819,0.375,0.8233,0.5408,0.8333,0.5379,0.9471,0.7083,0.9494,4082,18,30,876,2667,40,8,2291,4707,34,14,251
0.8234,0.375,0.8278,0.5551,0.6667,0.5541,0.9513,0.7083,0.9536,4104,18,30,854,2747,32,16,2211,4728,34,14,230
0.8188,0.3125,0.8237,0.5503,0.6875,0.549,0.9549,0.5,0.9593,4084,15,33,874,2722,33,15,2236,4756,24,24,202
0.8166,0.3333,0.8213,0.534,0.7917,0.5315,0.9381,0.6875,0.9405,4072,16,32,886,2635,38,10,2323,4663,33,15,295
0.825,0.2708,0.8304,0.5435,0.7917,0.5411,0.9347,0.625,0.9377,4117,13,35,841,2683,38,10,2275,4649,30,18,309
0.8272,0.4375,0.831,0.5336,0.7708,0.5313,0.9483,0.5833,0.9518,4120,21,27,838,2634,37,11,2324,4719,28,20,239
0.8228,0.3125,0.8278,0.5344,0.75,0.5323,0.9457,0.625,0.9488,4104,15,33,854,2639,36,12,2319,4704,30,18,254
0.8288,0.4375,0.8326,0.5318,0.7917,0.5292,0.9365,0.5625,0.9401,4128,21,27,830,2624,38,10,2334,4661,27,21,297
0.8126,0.3333,0.8173,0.538,0.7083,0.5363,0.9521,0.6042,0.9554,4052,16,32,906,2659,34,14,2299,4737,29,19,221
0.816,0.3125,0.8209,0.536,0.8125,0.5333,0.9329,0.6667,0.9355,4070,15,33,888,2644,39,9,2314,4638,32,16,320
0.8262,0.3958,0.8304,0.5414,0.7917,0.5389,0.9427,0.6667,0.9453,4117,19,29,841,2672,38,10,2286,4687,32,16,271
0.8182,0.2083,0.8241,0.5451,0.75,0.5432,0.9351,0.6875,0.9375,4086,10,38,872,2693,36,12,2265,4648,33,15,310
0.8136,0.2917,0.8187,0.5408,0.7083,0.5391,0.9483,0.7917,0.9498,4059,14,34,899,2673,34,14,2285,4709,38,10,249
0.8252,0.3125,0.8302,0.5419,0.7708,0.5397,0.9481,0.6667,0.9508,4116,15,33,842,2676,37,11,2282,4714,32,16,244
0.8292,0.2708,0.8346,0.5455,0.7708,0.5434,0.9383,0.6042,0.9415,4138,13,35,820,2694,37,11,2264,4668,29,19,290
0.8216,0.4583,0.8251,0.5417,0.8958,0.5383,0.9664,0.5625,0.9704,4091,22,26,867,2669,43,5,2289,4811,27,21,147
0.8144,0.2708,0.8197,0.5396,0.625,0.5387,0.9409,0.5208,0.9449,4064,13,35,894,2671,30,18,2287,4685,25,23,273
0.828,0.3333,0.8328,0.5368,0.6875,0.5353,0.9449,0.6875,0.9474,4129,16,32,829,2654,33,15,2304,4697,33,15,261
0.8114,0.25,0.8169,0.5425,0.8125,0.5399,0.9431,0.6458,0.9459,4050,12,36,908,2677,39,9,2281,4690,31,17,268
0.8298,0.4583,0.8334,0.5451,0.8125,0.5426,0.9371,0.5417,0.9409,4132,22,26,826,2690,39,9,2268,4665,26,22,293
0.818,0.4167,0.8219,0.5342,0.7292,0.5323,0.9425,0.5208,0.9466,4075,20,28,883,2639,35,13,2319,4693,25,23,265
0.8246,0.4375,0.8284,0.5425,0.8125,0.5399,0.9311,0.5417,0.9349,4107,21,27,851,2677,39,9,2281,4635,26,22,323
0.8232,0.3125,0.8282,0.534,0.6875,0.5325,0.9417,0.6458,0.9445,4106,15,33,852,2640,33,15,2318,4683,31,17,275
0.8204,0.3125,0.8253,0.5445,0.7708,0.5424,0.9335,0.6875,0.9359,4092,15,33,866,2689,37,11,2269,4640,33,15,318
0.8216,0.375,0.8259,0.5396,0.7708,0.5373,0.9225,0.5833,0.9258,4095,18,30,863,2664,37,11,2294,4590,28,20,368
0.8224,0.3333,0.8271,0.5509,0.7917,0.5486,0.964,0.625,0.9673,4101,16,32,857,2720,38,10,2238,4796,30,18,162
0.8116,0.25,0.8171,0.5431,0.7083,0.5415,0.9281,0.7292,0.93,4051,12,36,907,2685,34,14,2273,4611,35,13,347
0.8252,0.3333,0.83,0.5374,0.7292,0.5355,0.9531,0.625,0.9562,4115,16,32,843,2655,35,13,2303,4741,30,18,217
0.8172,0.3333,0.8219,0.5429,0.8125,0.5403,0.9431,0.7083,0.9453,4075,16,32,883,2679,39,9,2279,4687,34,14,271
0.8236,0.3542,0.8282,0.5463,0.7917,0.544,0.9295,0.6458,0.9322,4106,17,31,852,2697,38,10,2261,4622,31,17,336
0.8174,0.3125,0.8223,0.5443,0.7917,0.542,0.9387,0.625,0.9417,4077,15,33,881,2687,38,10,2271,4669,30,18,289
0.8284,0.4167,0.8324,0.5459,0.7917,0.5436,0.9295,0.6875,0.9318,4127,20,28,831,2695,38,10,2263,4620,33,15,338
0.82,0.3958,0.8241,0.5455,0.8542,0.5426,0.9383,0.5833,0.9417,4086,19,29,872,2690,41,7,2268,4669,28,20,289
0.8186,0.2917,0.8237,0.5306,0.6667,0.5292,0.9511,0.5208,0.9552,4084,14,34,874,2624,32,16,2334,4736,25,23,222
0.8124,0.25,0.8179,0.5519,0.75,0.55,0.9493,0.6042,0.9526,4055,12,36,903,2727,36,12,2231,4723,29,19,235
0.8188,0.3333,0.8235,0.5388,0.8125,0.5361,0.9401,0.5625,0.9437,4083,16,32,875,2658,39,9,2300,4679,27,21,279
0.82,0.3125,0.8249,0.5402,0.75,0.5381,0.9535,0.5417,0.9574,4090,15,33,868,2668,36,12,2290,4747,26,22,211
0.8134,0.3333,0.8181,0.5463,0.7083,0.5448,0.9421,0.5833,0.9455,4056,16,32,902,2701,34,14,2257,4688,28,20,270
0.8218,0.375,0.8261,0.5406,0.7083,0.5389,0.9295,0.6667,0.932,4096,18,30,862,2672,34,14,2286,4621,32,16,337
0.8216,0.2708,0.8269,0.5322,0.6875,0.5307,0.9325,0.5833,0.9359,4100,13,35,858,2631,33,15,2327,4640,28,20,318
0.8252,0.4583,0.8288,0.5368,0.7708,0.5345,0.9469,0.5833,0.9504,4109,22,26,849,2650,37,11,2308,4712,28,20,246
0.8232,0.2917,0.8284,0.5358,0.7708,0.5335,0.9407,0.5,0.9449,4107,14,34,851,2645,37,11,2313,4685,24,24,273
0.8184,0.3125,0.8233,0.5469,0.8333,0.5442,0.9327,0.5625,0.9363,4082,15,33,876,2698,40,8,2260,4642,27,21,316
0.826,0.3542,0.8306,0.5404,0.7917,0.5379,0.9453,0.7292,0.9474,4118,17,31,840,2667,38,10,2291,4697,35,13,261
0.8228,0.3125,0.8278,0.5527,0.8333,0.55,0.9475,0.6875,0.95,4104,15,33,854,2727,40,8,2231,4710,33,15,248
0.8268,0.375,0.8312,0.5481,0.7292,0.5464,0.9501,0.6667,0.9528,4121,18,30,837,2709,35,13,2249,4724,32,16,234
0.8294,0.2708,0.8348,0.5483,0.7708,0.5462,0.9618,0.625,0.9651,4139,13,35,819,2708,37,11,2250,4785,30,18,173
0.8194,0.3958,0.8235,0.5463,0.8542,0.5434,0.9221,0.5208,0.926,4083,19,29,875,2694,41,7,2264,4591,25,23,367
0.8124,0.3542,0.8169,0.5394,0.8125,0.5367,0.9417,0.625,0.9447,4050,17,31,908,2661,39,9,2297,4684,30,18,274
0.8296,0.3333,0.8344,0.5579,0.7917,0.5557,0.9441,0.6458,0.947,4137,16,32,821,2755,38,10,2203,4695,31,17,263
0.8258,0.2708,0.8312,0.5417,0.6875,0.5403,0.9365,0.7083,0.9387,4121,13,35,837,2679,33,15,2279,4654,34,14,304
0.8156,0.25,0.8211,0.5398,0.6667,0.5385,0.9465,0.5417,0.9504,4071,12,36,887,2670,32,16,2288,4712,26,22,246
0.8258,0.3333,0.8306,0.5364,0.75,0.5343,0.9401,0.6042,0.9433,4118,16,32,840,2649,36,12,2309,4677,29,19,281
0.8232,0.4167,0.8271,0.5519,0.8125,0.5494,0.9664,0.625,0.9697,4101,20,28,857,2724,39,9,2234,4808,30,18,150
