Clasificador,FeatureSelection,UnderSampling,Accuracy,Specifity,Recall,ROC_AUC,Precision,Kappa
BCDT14_ET1_BCDT15,7,0.05,0.846,0.38,0.853,0.617,0.988,0.048
DT7_BCDT14_ET1,7,0.25,0.778,0.45,0.783,0.617,0.989,0.032
DT7_BCDT14_RF8_ET1_BCDT15,7,0.4,0.737,0.493,0.741,0.617,0.989,0.027
DT7_RF8_BCDT15,7,0.5,0.656,0.576,0.658,0.617,0.99,0.022
DT7_BCDT14_RF8_ET1_BCDT15,3,0.05,0.76,0.467,0.765,0.616,0.989,0.041
BCDT14_ET1_BCDT15,3,0.25,0.741,0.487,0.745,0.616,0.989,0.029
BCDT14_RF8_BCDT15,4,0.1,0.803,0.423,0.809,0.616,0.989,0.037
BCDT14_RF8_ET1,4,0.25,0.756,0.471,0.761,0.616,0.989,0.031
DT7_RF8_ET1,4,0.5,0.68,0.549,0.682,0.616,0.989,0.023
DT7_BCDT14_ET1,5,0.1,0.796,0.43,0.802,0.616,0.989,0.041
DT7_BCDT14_BCDT15,5,0.15,0.732,0.496,0.736,0.616,0.989,0.027
DT7_ET1_BCDT15,5,0.25,0.689,0.54,0.691,0.616,0.989,0.024
BCDT14_ET1_BCDT15,6,0.15,0.82,0.405,0.827,0.616,0.988,0.04
DT7_BCDT14_RF8_ET1_BCDT15,6,0.4,0.722,0.506,0.726,0.616,0.989,0.026
BCDT14_RF8_ET1,6,0.4,0.734,0.494,0.738,0.616,0.989,0.027
BCDT14_ET1_BCDT15,6,0.4,0.717,0.512,0.721,0.616,0.989,0.026
DT7_ET1_BCDT15,4,0.3,0.667,0.561,0.669,0.615,0.989,0.022
DT7_BCDT14_RF8_ET1_BCDT15,4,0.5,0.695,0.531,0.698,0.615,0.989,0.024
BCDT14_RF8_ET1,5,0.3,0.781,0.444,0.787,0.615,0.989,0.033
BCDT14_ET1_BCDT15,5,0.5,0.689,0.538,0.691,0.615,0.989,0.024
BCDT14_RF8_ET1,6,0.15,0.855,0.367,0.863,0.615,0.988,0.051
BCDT14_RF8_ET1,6,0.5,0.693,0.536,0.695,0.615,0.989,0.024
DT7_BCDT14_BCDT15,7,0.25,0.721,0.505,0.724,0.615,0.989,0.026
DT7_BCDT14_RF8_ET1_BCDT15,3,0.25,0.744,0.48,0.749,0.614,0.989,0.029
DT7_RF8_ET1,3,0.25,0.738,0.486,0.742,0.614,0.989,0.028
DT7_BCDT14_BCDT15,4,0.3,0.673,0.554,0.675,0.614,0.989,0.023
DT7_RF8_BCDT15,4,0.3,0.669,0.557,0.671,0.614,0.989,0.022
DT7_BCDT14_RF8_ET1_BCDT15,5,0.15,0.792,0.43,0.798,0.614,0.989,0.034
BCDT14_ET1_BCDT15,5,0.15,0.785,0.437,0.791,0.614,0.989,0.033
BCDT14_RF8_ET1,5,0.25,0.792,0.43,0.798,0.614,0.989,0.034
BCDT14_RF8_BCDT15,5,0.3,0.761,0.462,0.766,0.614,0.989,0.03
DT7_BCDT14_ET1,5,0.4,0.738,0.487,0.742,0.614,0.989,0.028
BCDT14_RF8_BCDT15,5,0.4,0.743,0.481,0.748,0.614,0.989,0.028
RF8_ET1_BCDT15,5,0.5,0.671,0.555,0.672,0.614,0.989,0.022
DT7_BCDT14_RF8_ET1_BCDT15,6,0.3,0.729,0.495,0.733,0.614,0.989,0.028
RF8_ET1_BCDT15,6,0.4,0.718,0.507,0.722,0.614,0.989,0.025
RF8_ET1_BCDT15,7,0.15,0.832,0.388,0.84,0.614,0.988,0.042
DT7_RF8_BCDT15,7,0.25,0.721,0.504,0.725,0.614,0.989,0.026
DT7_ET1_BCDT15,7,0.25,0.709,0.515,0.713,0.614,0.989,0.025
DT7_RF8_BCDT15,3,0.05,0.739,0.482,0.744,0.613,0.989,0.035
BCDT14_RF8_ET1,4,0.15,0.789,0.431,0.795,0.613,0.988,0.038
DT7_BCDT14_ET1,5,0.15,0.789,0.431,0.795,0.613,0.988,0.033
DT7_ET1_BCDT15,5,0.15,0.728,0.495,0.731,0.613,0.989,0.026
DT7_BCDT14_RF8,5,0.25,0.768,0.452,0.773,0.613,0.989,0.03
DT7_RF8_BCDT15,5,0.25,0.694,0.529,0.697,0.613,0.989,0.024
BCDT14_RF8_BCDT15,5,0.25,0.766,0.456,0.771,0.613,0.989,0.031
DT7_BCDT14_RF8,5,0.3,0.765,0.456,0.771,0.613,0.989,0.03
DT7_BCDT14_RF8,5,0.4,0.739,0.483,0.743,0.613,0.989,0.027
RF8_ET1_BCDT15,5,0.4,0.732,0.489,0.736,0.613,0.989,0.026
DT7_BCDT14_RF8,6,0.5,0.695,0.527,0.698,0.613,0.989,0.023
BCDT14_RF8_BCDT15,7,0.25,0.806,0.414,0.812,0.613,0.988,0.036
BCDT14_ET1_BCDT15,7,0.3,0.736,0.486,0.74,0.613,0.989,0.027
DT7_BCDT14_ET1,7,0.5,0.69,0.535,0.692,0.613,0.989,0.023
DT7_BCDT14_BCDT15,7,0.5,0.665,0.558,0.667,0.613,0.989,0.021
DT7_ET1_BCDT15,3,0.25,0.693,0.527,0.696,0.612,0.989,0.023
DT7_BCDT14_RF8,4,0.1,0.799,0.418,0.805,0.612,0.988,0.035
RF8_ET1_BCDT15,5,0.15,0.795,0.424,0.801,0.612,0.988,0.034
DT7_RF8_ET1,6,0.05,0.875,0.339,0.884,0.612,0.988,0.056
DT7_RF8_BCDT15,6,0.5,0.644,0.58,0.645,0.612,0.99,0.019
RF8_ET1_BCDT15,7,0.05,0.889,0.325,0.898,0.612,0.988,0.066
DT7_BCDT14_RF8,7,0.25,0.797,0.42,0.804,0.612,0.988,0.034
DT7_BCDT14_RF8_ET1_BCDT15,7,0.5,0.696,0.525,0.698,0.612,0.989,0.023
BCDT14_ET1_BCDT15,7,0.5,0.694,0.526,0.697,0.612,0.989,0.023
DT7_ET1_BCDT15,3,0.05,0.721,0.498,0.725,0.611,0.989,0.03
DT7_RF8_ET1,3,0.1,0.725,0.493,0.729,0.611,0.988,0.035
RF8_ET1_BCDT15,3,0.1,0.729,0.489,0.733,0.611,0.988,0.036
DT7_BCDT14_ET1,3,0.25,0.74,0.477,0.744,0.611,0.989,0.028
DT7_BCDT14_BCDT15,3,0.25,0.706,0.513,0.709,0.611,0.989,0.024
BCDT14_RF8_BCDT15,4,0.25,0.733,0.486,0.737,0.611,0.989,0.028
DT7_ET1_BCDT15,5,0.4,0.674,0.545,0.676,0.611,0.989,0.021
DT7_RF8_ET1,5,0.5,0.668,0.552,0.669,0.611,0.989,0.022
RF8_ET1_BCDT15,6,0.05,0.883,0.33,0.892,0.611,0.988,0.059
DT7_BCDT14_RF8,6,0.3,0.749,0.469,0.753,0.611,0.989,0.029
DT7_RF8_BCDT15,6,0.3,0.682,0.538,0.684,0.611,0.989,0.022
DT7_BCDT14_RF8,7,0.05,0.885,0.327,0.894,0.611,0.988,0.065
DT7_RF8_ET1,7,0.15,0.825,0.39,0.832,0.611,0.988,0.04
BCDT14_RF8_ET1,7,0.15,0.858,0.356,0.866,0.611,0.988,0.048
DT7_BCDT14_RF8_ET1_BCDT15,7,0.3,0.753,0.464,0.758,0.611,0.989,0.029
DT7_RF8_ET1,3,0.4,0.697,0.519,0.7,0.61,0.989,0.023
DT7_BCDT14_RF8,4,0.25,0.737,0.48,0.741,0.61,0.989,0.028
BCDT14_RF8_ET1,4,0.5,0.712,0.504,0.716,0.61,0.989,0.024
DT7_BCDT14_BCDT15,5,0.25,0.695,0.523,0.698,0.61,0.989,0.023
DT7_BCDT14_BCDT15,5,0.4,0.678,0.54,0.68,0.61,0.989,0.021
BCDT14_ET1_BCDT15,5,0.4,0.742,0.473,0.747,0.61,0.989,0.027
BCDT14_RF8_BCDT15,6,0.3,0.749,0.467,0.754,0.61,0.989,0.029
BCDT14_ET1_BCDT15,6,0.3,0.723,0.494,0.727,0.61,0.989,0.026
DT7_ET1_BCDT15,6,0.4,0.668,0.55,0.67,0.61,0.989,0.021
DT7_RF8_BCDT15,7,0.4,0.687,0.531,0.689,0.61,0.989,0.022
DT7_ET1_BCDT15,7,0.4,0.678,0.54,0.68,0.61,0.989,0.021
BCDT14_RF8_BCDT15,7,0.4,0.741,0.474,0.745,0.61,0.989,0.026
DT7_ET1_BCDT15,7,0.5,0.644,0.574,0.645,0.61,0.989,0.019
BCDT14_ET1_BCDT15,3,0.05,0.745,0.468,0.749,0.609,0.988,0.034
DT7_RF8_BCDT15,3,0.25,0.706,0.51,0.709,0.609,0.989,0.023
BCDT14_RF8_ET1,5,0.4,0.752,0.462,0.757,0.609,0.989,0.028
DT7_BCDT14_RF8_ET1_BCDT15,5,0.5,0.686,0.529,0.689,0.609,0.989,0.023
DT7_BCDT14_ET1,5,0.5,0.689,0.527,0.691,0.609,0.989,0.023
BCDT14_RF8_ET1,5,0.5,0.705,0.51,0.708,0.609,0.989,0.024
DT7_BCDT14_RF8,6,0.4,0.729,0.485,0.733,0.609,0.989,0.026
BCDT14_RF8_BCDT15,6,0.4,0.73,0.485,0.734,0.609,0.989,0.026
DT7_BCDT14_BCDT15,6,0.5,0.651,0.567,0.652,0.609,0.989,0.02
DT7_BCDT14_ET1,7,0.05,0.838,0.371,0.846,0.609,0.988,0.042
DT7_RF8_ET1,7,0.05,0.881,0.327,0.89,0.609,0.988,0.059
DT7_BCDT14_ET1,7,0.3,0.743,0.47,0.748,0.609,0.989,0.027
DT7_ET1_BCDT15,7,0.3,0.68,0.535,0.683,0.609,0.989,0.021
DT7_BCDT14_BCDT15,7,0.4,0.687,0.529,0.69,0.609,0.989,0.022
RF8_ET1_BCDT15,3,0.3,0.687,0.527,0.689,0.608,0.989,0.023
BCDT14_RF8_BCDT15,4,0.5,0.701,0.513,0.704,0.608,0.989,0.023
DT7_RF8_ET1,5,0.15,0.799,0.411,0.806,0.608,0.988,0.033
RF8_ET1_BCDT15,6,0.3,0.719,0.494,0.723,0.608,0.989,0.025
DT7_BCDT14_BCDT15,6,0.4,0.679,0.536,0.681,0.608,0.989,0.022
RF8_ET1_BCDT15,7,0.25,0.795,0.415,0.801,0.608,0.988,0.033
DT7_BCDT14_BCDT15,7,0.3,0.704,0.51,0.707,0.608,0.989,0.023
BCDT14_RF8_ET1,7,0.4,0.748,0.463,0.753,0.608,0.989,0.026
RF8_ET1_BCDT15,7,0.4,0.728,0.483,0.732,0.608,0.989,0.024
RF8_ET1_BCDT15,3,0.15,0.682,0.53,0.685,0.607,0.989,0.027
DT7_BCDT14_RF8,5,0.15,0.803,0.404,0.809,0.607,0.988,0.034
BCDT14_RF8_ET1,5,0.15,0.823,0.383,0.831,0.607,0.988,0.037
DT7_BCDT14_ET1,6,0.3,0.718,0.492,0.722,0.607,0.989,0.024
