,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_baggingclassifier__base_estimator__max_depth,param_baggingclassifier__base_estimator__min_samples_leaf,param_baggingclassifier__base_estimator__min_samples_split,param_baggingclassifier__bootstrap,param_baggingclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,mean_train_Accuracy,Diff Acc,mean_test_Specificity,mean_train_Specificity,Diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,Diff ROC,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
396,0.812609255313873,0.044458236107748,0.337396681308746,0.0077223223484,128,2,5,False,300,"{'baggingclassifier__base_estimator__max_depth': 128, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 300}",0.73533770908321,0.693985599322321,0.690597204574333,0.724481152054214,0.711100416258519,0.724725386036461,0.013624969777942,0.523026315789474,0.928728070175439,0.405701754385965,0.633209639550132,0.873925550100635,0.240715910550503,0.5,0.605263157894737,0.526315789473684,0.460526315789474,0.523026315789474,0.052939068879708,41,0.925438596491228,0.929824561403509,0.929824561403509,0.929824561403509,0.928728070175439,0.001899178517071,0.739186571981924,0.695436934997848,0.693284545845889,0.728798966853207,0.714176754919717,0.020167828849442,1782,0.735112641698952,0.707654781548174,0.708300451969295,0.73448597460363,0.721388462455013,0.013414618240264,0.622848074026253,0.667665450755602,0.612418435779505,0.629906597639169,0.633209639550132,0.020843159585521,397,0.880252112739878,0.869160961985997,0.868722334029348,0.877566791647315,0.873925550100635,0.00507589381824
397,0.010617792606354,0.000427830410926,0.00987321138382,0.000229127224309,32,2,2,False,2,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 2}",0.695532500529325,0.734646336298179,0.691020753917831,0.725328250741211,0.711631960371637,0.720489480273434,0.008857519901797,0.526315789473684,0.950657894736842,0.424342105263158,0.633144446531143,0.877100454359118,0.243956007827975,0.578947368421053,0.539473684210526,0.539473684210526,0.447368421052632,0.526315789473684,0.048345192291773,38,0.951754385964912,0.951754385964912,0.960526315789473,0.93859649122807,0.950657894736842,0.007830513627788,0.697439208091242,0.737839001291434,0.693499784761085,0.729875161429186,0.714663288893237,0.019449148939216,1781,0.693715023676281,0.73950785565679,0.708372193127197,0.725303106392137,0.716724544713101,0.017261741028908,0.650184612596695,0.663397489634547,0.621685037496885,0.597310646396447,0.633144446531143,0.025597818090932,398,0.871705176810587,0.878701906678598,0.874759918844388,0.883234815102898,0.877100454359118,0.004323833877122
398,0.11077892780304,0.001963101216671,0.050879001617432,0.000237838217569,32,2,2,False,40,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 40}",0.73470251958501,0.700338839474799,0.685514612452351,0.712833545108005,0.708347379155041,0.724037282786211,0.01568990363117,0.513157894736842,0.949561403508772,0.43640350877193,0.63304776508797,0.880020306413527,0.246972541325557,0.486842105263158,0.539473684210526,0.513157894736842,0.513157894736842,0.513157894736842,0.01860807318912,62,0.942982456140351,0.956140350877193,0.951754385964912,0.947368421052632,0.949561403508772,0.004903657845394,0.738756186787174,0.702970297029703,0.688334050796384,0.716099870856651,0.711540101367478,0.018530172239233,1799,0.741498062849763,0.704354688284669,0.703995982495157,0.731544587129636,0.720348330189807,0.016551912408894,0.637702026208193,0.640575084396311,0.620244919228765,0.633669030518612,0.63304776508797,0.007788156318649,399,0.885888603162376,0.872239224037567,0.876286149047919,0.885667249406247,0.880020306413527,0.005933254715335
399,0.537310421466827,0.019886986663384,0.218981325626373,0.003252961728198,16,1,2,False,200,"{'baggingclassifier__base_estimator__max_depth': 16, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 200}",0.801185687063307,0.806861499364676,0.735069885641677,0.766624311732317,0.777435345950494,0.791201723823206,0.013766377872712,0.453947368421053,0.849780701754386,0.395833333333333,0.63299423578006,0.877695749151679,0.244701513371619,0.421052631578947,0.526315789473684,0.43421052631579,0.43421052631579,0.453947368421053,0.042125817351532,258,0.767543859649123,0.793859649122807,0.885964912280702,0.951754385964912,0.849780701754386,0.073481275998976,0.807402625349688,0.81145071028842,0.739991390443392,0.772061988807576,0.782726678722269,0.02904312658198,1356,0.82013201320132,0.815266518401607,0.751058182079059,0.774517540713107,0.790243563598773,0.028732688733195,0.63906963179414,0.682972902553413,0.599995468654417,0.609938940118268,0.63299423578006,0.032230586633797,400,0.867786192234784,0.876306444243905,0.872866172533709,0.893824187594318,0.877695749151679,0.009792609755867
400,0.044375538825989,0.000717613437154,0.026949405670166,0.000250211012878,64,1,10,True,20,"{'baggingclassifier__base_estimator__max_depth': 64, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 10, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 20}",0.881854753334745,0.883100381194409,0.880770859805167,0.888394747988141,0.883530185580615,0.888877160585234,0.005346975004619,0.269736842105263,0.669956140350877,0.400219298245614,0.632978885002816,0.904923017046248,0.271944132043432,0.328947368421053,0.31578947368421,0.223684210526316,0.210526315789474,0.269736842105263,0.053041169396701,778,0.631578947368421,0.679824561403509,0.68421052631579,0.68421052631579,0.669956140350877,0.022229314619203,0.890897353131052,0.892380542402066,0.891519586741283,0.89948342660353,0.893570227219483,0.003454368943227,1088,0.895178648299613,0.894253533252027,0.892388263146567,0.888012052514527,0.892458124303183,0.002756681838725,0.641453739254527,0.68603580895847,0.636219328454585,0.56820666334368,0.632978885002816,0.042109385849975,401,0.903089307786614,0.905552922948738,0.901331050202448,0.909718787247191,0.904923017046248,0.003148845372596
401,0.018326818943024,0.000612261937198,0.01286792755127,0.000376144620984,128,1,2,False,5,"{'baggingclassifier__base_estimator__max_depth': 128, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 5}",0.736184628414144,0.747352816603134,0.724692926725963,0.721939855993223,0.732542556934116,0.754989905511952,0.022447348577836,0.519736842105263,1,0.480263157894737,0.632978847598128,0.897000989623651,0.264022142025523,0.473684210526316,0.592105263157895,0.526315789473684,0.486842105263158,0.519736842105263,0.046052631578947,48,1,1,1,1,1,0,0.740477727566172,0.749892380542402,0.727938011192424,0.725785622040465,0.736023435335366,0.009777209022335,1541,0.764169895250395,0.764545519764689,0.739651337972595,0.735562091972164,0.750982211239961,0.0134540617931,0.615833078499994,0.674142442848404,0.630863844393593,0.61107602465052,0.632978847598128,0.02486275258054,402,0.904282719461878,0.906171690435645,0.88848246054551,0.889067088051573,0.897000989623651,0.008255868740335
402,0.585332036018372,0.003439682285765,0.306709349155426,0.002875161647404,32,1,10,True,300,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 10, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 300}",0.894346813466017,0.881829733163914,0.891147818720881,0.895171537484117,0.890623975708732,0.897365378033659,0.006741402324927,0.302631578947368,0.719298245614035,0.416666666666667,0.63287510032562,0.922709525672965,0.289834425347345,0.328947368421053,0.381578947368421,0.276315789473684,0.223684210526316,0.302631578947368,0.058843894144731,716,0.714912280701754,0.719298245614035,0.736842105263158,0.706140350877193,0.719298245614035,0.011182060336826,0.903593716376157,0.890012914334912,0.901205337925097,0.906155832974602,0.900241950402692,0.006159740997183,1042,0.904290429042904,0.888155534830332,0.90408207188464,0.904584259989956,0.900278073936958,0.007001224653532,0.668872390789757,0.648877359131794,0.630488592337495,0.583262059043433,0.63287510032562,0.031697896197164,403,0.92564675517895,0.911091151546274,0.927679878367272,0.926420317599365,0.922709525672965,0.00674700520871
403,0.04444146156311,0.001152661947614,0.026885092258453,0.000436669969623,32,2,10,True,20,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 10, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 20}",0.901757357611688,0.891994917407878,0.898559932232105,0.906607369758577,0.899729894252562,0.909047687803364,0.009317793550802,0.226973684210526,0.599780701754386,0.37280701754386,0.632863765562489,0.899640878618841,0.266777113056352,0.276315789473684,0.328947368421053,0.144736842105263,0.157894736842105,0.226973684210526,0.078051384984899,904,0.574561403508772,0.600877192982456,0.600877192982456,0.62280701754386,0.599780701754386,0.01709260665364,0.911986227673768,0.901205337925097,0.910891089108911,0.918854928971158,0.910734395919733,0.006291614236433,921,0.919931123547137,0.906951718200732,0.916349809885932,0.913193198938231,0.914106462643008,0.004769268815269,0.629517628804095,0.664793710492331,0.631087579581757,0.606056143371774,0.632863765562489,0.020931563836625,404,0.898758096633462,0.897764130176219,0.897575652309625,0.904465635356056,0.899640878618841,0.002821565435719
404,0.079501688480377,0.001313088364184,0.046080768108368,9.26015083314518E-05,128,4,2,True,40,"{'baggingclassifier__base_estimator__max_depth': 128, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 40}",0.903027736608088,0.913384159254553,0.882465057179161,0.885853451927149,0.896182601242238,0.907035956729264,0.010853355487026,0.226973684210526,0.580043859649123,0.353070175438597,0.632806363764766,0.889282178314218,0.256475814549452,0.236842105263158,0.31578947368421,0.184210526315789,0.171052631578947,0.226973684210526,0.05688031732168,908,0.56140350877193,0.583333333333333,0.605263157894737,0.570175438596491,0.580043859649123,0.016520306111096,0.91392296105014,0.923159707275075,0.893887214808437,0.897546276366767,0.907129039875105,0.011940633879468,962,0.919357153106615,0.927541430518688,0.89748188535763,0.905158189253175,0.912384664559027,0.011754338817793,0.676535795589684,0.686232639282235,0.568962831637855,0.59949418854929,0.632806363764766,0.049880676958681,405,0.898274438427825,0.898238314057617,0.878184615171619,0.882431345599813,0.889282178314218,0.009098941229474
405,0.044213831424713,0.000763425790761,0.027246832847595,5.97067197331375E-05,64,2,2,True,20,"{'baggingclassifier__base_estimator__max_depth': 64, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 20}",0.865763286047004,0.843922066920796,0.86848792884371,0.884159254553155,0.865583134091166,0.874353817182526,0.00877068309136,0.31578947368421,0.791666666666667,0.475877192982457,0.632777289733193,0.927881382230384,0.295104092497191,0.342105263157895,0.421052631578947,0.223684210526316,0.276315789473684,0.31578947368421,0.073848501054749,696,0.802631578947369,0.780701754385965,0.785087719298246,0.798245614035088,0.791666666666667,0.009041898301793,0.874327523133204,0.850839431769264,0.879035729659922,0.894102453723633,0.874576284571506,0.015529471944199,1215,0.883412254268905,0.853504555563527,0.880622713250592,0.885285888514241,0.875706352899316,0.012925157857436,0.637900229916301,0.670096800870018,0.58546825792419,0.637643870222262,0.632777289733193,0.030334874830684,406,0.930224830263347,0.918589361163868,0.928026784624234,0.934684552870087,0.927881382230384,0.005876599288552
406,0.984205663204193,0.010732274152807,0.417529284954071,0.003851016739468,16,4,10,False,400,"{'baggingclassifier__base_estimator__max_depth': 16, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 10, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 400}",0.732161761592208,0.728081321473952,0.785048708174502,0.750105887335875,0.748849419644134,0.762471701216468,0.013622281572334,0.457236842105263,0.701754385964912,0.244517543859649,0.632775123689426,0.824121295449282,0.191346171759856,0.486842105263158,0.552631578947368,0.381578947368421,0.407894736842105,0.457236842105263,0.067333847008088,243,0.741228070175439,0.754385964912281,0.644736842105263,0.666666666666667,0.701754385964912,0.046931874032967,0.736173875618679,0.730951356005166,0.7916487300904,0.75570383125269,0.753619448241734,0.023815758124893,1409,0.746448557899268,0.740655714183227,0.80156395724227,0.76519119018581,0.763464854877644,0.023792504579491,0.651838197818627,0.657513820604028,0.613910947730929,0.607837528604119,0.632775123689426,0.022097198371738,407,0.82975608773692,0.822201496998828,0.82582363883739,0.818703958223991,0.824121295449282,0.004113454322062
407,0.077393472194672,0.001610572026364,0.045239746570587,0.000611364475361,128,4,10,True,40,"{'baggingclassifier__base_estimator__max_depth': 128, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 10, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 40}",0.905991954266356,0.890724269377382,0.898348157560356,0.901948326980093,0.899253177046047,0.905941795066117,0.00668861802007,0.207236842105263,0.531798245614035,0.324561403508772,0.63276491091457,0.879860081527821,0.247095170613251,0.210526315789474,0.223684210526316,0.171052631578947,0.223684210526316,0.207236842105263,0.02157052146152,947,0.526315789473684,0.552631578947368,0.521929824561403,0.526315789473684,0.531798245614035,0.01216067599387,0.917366042608134,0.901635815755489,0.910245372363323,0.91304347826087,0.910572677246954,0.005749549816841,924,0.915913330463481,0.911686634622283,0.906449530095416,0.914197575148863,0.912061767582511,0.003571909326115,0.631106089950506,0.653574382037746,0.624995751863516,0.621383419806511,0.63276491091457,0.012506837606091,408,0.880021454662629,0.879670884291581,0.876702908537575,0.883045078619499,0.879860081527821,0.002245761822142
408,0.030023634433746,0.001430149880793,0.017145991325379,0.000402331422876,16,4,5,False,10,"{'baggingclassifier__base_estimator__max_depth': 16, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 10}",0.751429176370951,0.772130453197797,0.703303684879288,0.792037272342228,0.754725146697566,0.769177818184431,0.014452671486865,0.414473684210526,0.725877192982456,0.31140350877193,0.632762252667771,0.830018899142478,0.197256646474707,0.421052631578947,0.355263157894737,0.486842105263158,0.394736842105263,0.414473684210526,0.047895459797898,451,0.741228070175439,0.706140350877193,0.807017543859649,0.649122807017544,0.725877192982456,0.057228019082017,0.756832364966645,0.778949634093844,0.706844597503229,0.798536375376668,0.760290742985097,0.034202826856222,1394,0.769048643994834,0.779611162924169,0.731544587129636,0.799339981347299,0.769886093848985,0.02466212134554,0.62129642213992,0.621880451775155,0.651396504066883,0.636475632689127,0.632762252667771,0.012358229816081,409,0.840758131877261,0.827200408295292,0.837608225312546,0.814508831084814,0.830018899142478,0.010264442182317
409,0.030381560325623,0.001767389429045,0.017383933067322,0.000155262903442,64,4,2,False,10,"{'baggingclassifier__base_estimator__max_depth': 64, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 10}",0.716493753969934,0.712198221092757,0.736340533672173,0.725540025412961,0.722643133536956,0.740095677395976,0.01745254385902,0.450657894736842,0.787280701754386,0.336622807017544,0.632720900985448,0.840616852377906,0.207895951392458,0.460526315789474,0.539473684210526,0.43421052631579,0.368421052631579,0.450657894736842,0.061276105296701,283,0.802631578947369,0.807017543859649,0.798245614035088,0.741228070175439,0.787280701754386,0.026768762315206,0.720680008607704,0.715023676280672,0.741282823934567,0.731381833835557,0.727092085664625,0.010081421393566,1647,0.740852346104176,0.724083506707798,0.750340770500036,0.74201879618337,0.739323854873845,0.009529423333024,0.633197139071048,0.675630706663344,0.627152389151959,0.594903369055441,0.632720900985448,0.028734353443856,410,0.845501884284538,0.831273449604354,0.846296457119555,0.839395618503177,0.840616852377906,0.006018970724214
410,0.02326226234436,0.000178209634737,0.016943454742432,0.000346210827769,16,4,2,True,10,"{'baggingclassifier__base_estimator__max_depth': 16, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 10}",0.885665890323947,0.882041507835663,0.860440491317238,0.893265565438373,0.880353363728805,0.888594910206712,0.008241546477907,0.259868421052632,0.542763157894737,0.282894736842105,0.632718943448056,0.853722627004286,0.22100368355623,0.223684210526316,0.289473684210526,0.289473684210526,0.236842105263158,0.259868421052632,0.029968531510343,814,0.557017543859649,0.526315789473684,0.530701754385965,0.557017543859649,0.542763157894737,0.01433848336691,0.896492360662793,0.891734825656479,0.8697804563065,0.904003443822643,0.890502771612104,0.012738481423679,1111,0.90192280097575,0.890881698830619,0.882416242198149,0.901786354831767,0.894251774209071,0.008170859545559,0.610365487637752,0.67996522192265,0.621676541223916,0.618868523007907,0.632718943448056,0.027593733933679,411,0.858352654487417,0.846625428087041,0.83757125344389,0.872341171998797,0.853722627004286,0.013031926877534
411,1.03855323791504,0.025265426297731,0.433112740516663,0.009368592603604,16,1,5,False,400,"{'baggingclassifier__base_estimator__max_depth': 16, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 400}",0.789964005928435,0.750317662007624,0.734646336298179,0.759423972892842,0.75858799428177,0.773501756607147,0.014913762325377,0.473684210526316,0.819078947368421,0.345394736842105,0.632667759970192,0.862760778291976,0.230093018321784,0.460526315789474,0.578947368421053,0.486842105263158,0.368421052631579,0.473684210526316,0.075011541124943,176,0.714912280701754,0.837719298245614,0.899122807017544,0.824561403508772,0.819078947368421,0.066398859022819,0.795351839896707,0.75312096427034,0.738699956952217,0.765820060266896,0.76324820534654,0.020871243974108,1384,0.798895106901994,0.761675873448597,0.748188535762967,0.782265585766554,0.772756275470028,0.019365011194257,0.660243450783188,0.673342377143893,0.633129517185128,0.563955694768562,0.632667759970192,0.042238620745829,412,0.84653339475824,0.861284538018408,0.871727753633312,0.871497426757941,0.862760778291976,0.010274275338026
412,0.0526043176651,0.000914914802005,0.027423083782196,0.000354324557298,32,4,5,False,20,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 20}",0.724116027948338,0.736128759000424,0.737399407030919,0.677678949597628,0.718830785894327,0.726948813302955,0.008118027408628,0.463815789473684,0.785087719298246,0.321271929824562,0.632455487909515,0.835150278446745,0.20269479053723,0.460526315789474,0.513157894736842,0.368421052631579,0.513157894736842,0.463815789473684,0.059119081432932,221,0.789473684210526,0.758771929824561,0.785087719298246,0.807017543859649,0.785087719298246,0.017267561127219,0.728426942113191,0.739776151528196,0.743435213086526,0.680370210934137,0.723002129415513,0.025227900191807,1704,0.734466924953365,0.734127268814119,0.747471124183944,0.687925963125045,0.725997820269118,0.022629531343003,0.624844268515058,0.694117180596778,0.584318428982486,0.626542073543739,0.632455487909515,0.03940888198533,413,0.84067946268311,0.832018393425993,0.845767995388428,0.822135262289449,0.835150278446745,0.008979241904683
413,0.05429357290268,0.004329582612393,0.027560472488403,0.000401743229412,32,4,2,False,20,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 20}",0.734490789752276,0.738034731046167,0.761118170266836,0.746082168572639,0.744931464909479,0.751989616090056,0.007058151180577,0.44078947368421,0.780701754385965,0.339912280701755,0.632363960009578,0.850197367136181,0.217833407126603,0.460526315789474,0.526315789473684,0.394736842105263,0.381578947368421,0.44078947368421,0.057730028864422,321,0.785087719298246,0.789473684210526,0.767543859649123,0.780701754385965,0.780701754385965,0.008205389006083,0.738971379384549,0.741498062849763,0.767111493758071,0.752044769694361,0.749906426421686,0.011077710567434,1430,0.746950782034725,0.740583973025325,0.76928043618624,0.749264653131502,0.751519961094448,0.01073538683306,0.635009287259466,0.675922412035254,0.611437116251671,0.607087024491923,0.632363960009578,0.027300149990264,414,0.847823097527144,0.850215003215766,0.855459502116364,0.847291865685449,0.850197367136181,0.003231465241867
414,1.0859814286232,0.03918993265814,0.440665423870087,0.006485654158708,32,1,10,False,400,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 10, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 400}",0.741901333897946,0.711139347734011,0.739517153748412,0.718339686573486,0.727724380488464,0.74473695020615,0.017012569717686,0.490131578947368,0.828947368421052,0.338815789473684,0.632342013285107,0.852532348684252,0.220190335399145,0.486842105263158,0.539473684210526,0.473684210526316,0.460526315789474,0.490131578947368,0.029968531510343,125,0.828947368421053,0.842105263157895,0.789473684210526,0.855263157894737,0.828947368421052,0.02461616701825,0.746072735097913,0.713947481704692,0.743865690916918,0.722557038312527,0.731610736508012,0.013723094877255,1594,0.752260008609557,0.722218236602339,0.75737140397446,0.741588349235957,0.743359499605578,0.013468876155572,0.628393530630967,0.682657124408093,0.630927566440855,0.587389831660512,0.632342013285107,0.033800518543635,415,0.857229730410112,0.840082351297571,0.851826504707856,0.860990808321471,0.852532348684252,0.007891634576567
415,0.08734142780304,0.002595019458363,0.040139973163605,0.000823781412746,32,1,5,False,30,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 30}",0.744442091890747,0.736764083015671,0.689961880559085,0.744176196526895,0.7288360629981,0.744384165572764,0.015548102574664,0.509868421052632,0.940789473684211,0.430921052631579,0.632286535810021,0.882960049792229,0.250673513982208,0.460526315789474,0.605263157894737,0.513157894736842,0.460526315789474,0.509868421052632,0.059119081432932,71,0.93859649122807,0.929824561403509,0.951754385964912,0.942982456140351,0.940789473684211,0.007906910691807,0.749085431461158,0.738915195867413,0.692854068015497,0.748816185966423,0.732417720327623,0.023206798801229,1584,0.759004161285694,0.747758088815553,0.710954874811679,0.746968936078628,0.741171515247889,0.018083429318106,0.633071138142322,0.683574721888665,0.616282823934567,0.596217459274532,0.632286535810021,0.032358116091535,416,0.881939724292795,0.889012652874744,0.884777092670697,0.87611072933068,0.882960049792229,0.004687480768132
416,1.0534496307373,0.043830983009894,0.422001540660858,0.006213697551505,16,2,10,False,400,"{'baggingclassifier__base_estimator__max_depth': 16, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 10, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 400}",0.707177641329663,0.758153324862346,0.77721304531978,0.771706903854299,0.753562728841522,0.763353736919323,0.009791008077801,0.44078947368421,0.714912280701754,0.274122807017544,0.632172815503091,0.82867810096337,0.196505285460279,0.473684210526316,0.486842105263158,0.368421052631579,0.43421052631579,0.44078947368421,0.046052631578947,321,0.776315789473684,0.745614035087719,0.631578947368421,0.706140350877193,0.714912280701754,0.054162671207143,0.710996341725845,0.762591476538958,0.783900129143349,0.777227722772277,0.758678917545107,0.028588038777078,1399,0.728798966853207,0.763397661238252,0.779395939450463,0.784991749766841,0.764146079327191,0.021892228642501,0.628028269511739,0.66372601218932,0.594057989895099,0.642878990416204,0.632172815503091,0.025397556944478,417,0.831021875070802,0.839588658855691,0.803324604825789,0.840777265101199,0.82867810096337,0.015113926440711
417,0.614010214805603,0.003362696135825,0.307111263275146,0.00660901291742,6,4,2,True,400,"{'baggingclassifier__base_estimator__max_depth': 6, 'baggingclassifier__base_estimator__min_samples_leaf': 4, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 400}",0.953631166631378,0.955315544260906,0.963362981787378,0.972892842016095,0.96130063367394,0.964547140585506,0.003246506911566,0.115131578947368,0.200657894736842,0.085526315789474,0.632149412814476,0.803156405788104,0.171006992973628,0.171052631578947,0.157894736842105,0.039473684210526,0.092105263157895,0.115131578947368,0.052939068879708,1145,0.219298245614035,0.25,0.144736842105263,0.18859649122807,0.200657894736842,0.038906129384233,0.966429954809554,0.968359879466208,0.978476108480413,0.987300904003444,0.975141711689905,0.008379321510822,457,0.969436074042187,0.971662242628596,0.9780472056819,0.98902360284095,0.977042281298408,0.00760528013678,0.622154361047875,0.642625518272651,0.620091986315336,0.64372578562204,0.632149412814476,0.011057167206723,418,0.806104981207503,0.798843457017607,0.794308660668099,0.81336852425921,0.803156405788104,0.007243369062068
418,0.063369870185852,0.000878641406955,0.029592871665955,0.000429297810352,128,1,2,False,20,"{'baggingclassifier__base_estimator__max_depth': 128, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': False, 'baggingclassifier__n_estimators': 20}",0.717764132966335,0.734858110969928,0.729563744176197,0.738034731046167,0.730055179789657,0.746395592695076,0.016340412905419,0.49671052631579,1,0.50328947368421,0.632123086313396,0.895809664087344,0.263686577773948,0.5,0.526315789473684,0.486842105263158,0.473684210526316,0.49671052631579,0.019460788760196,110,1,1,1,1,1,0,0.721325586399828,0.738269479121825,0.733534222987516,0.742359018510547,0.733872076754929,0.007888185680789,1567,0.741282823934567,0.734916421551044,0.739723079130497,0.753066934500323,0.742247314779108,0.006672858732056,0.631142899210583,0.646829757346444,0.623357387226137,0.627162301470422,0.632123086313396,0.008925998632891,419,0.890823836388215,0.887494131699145,0.892887619364071,0.912033068897943,0.895809664087344,0.009562214254004
