,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__criterion,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__min_samples_leaf,param_decisiontreeclassifier__min_samples_split,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,mean_train_Accuracy,Diff Acc,mean_test_Specificity,mean_train_Specificity,Diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,Diff ROC,mean_train_Specificity,mean_test_ROC_AUC,mean_train_ROC_AUC,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,mean_test_ROC_AUC,mean_train_ROC_AUC,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
24,0.008637130260468,0.001752654473453,0.007518172264099,0.000331915377739,gini,32,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.758839720516621,0.767683185091063,0.741634900465904,0.709868699703515,0.744506626444276,0.765048866079948,0.020542239635672,0.50328947368421,1,0.49671052631579,0.633847579624954,0.911063647226453,0.277216067601499,1,0.633847579624954,0.911063647226453,0.56578947368421,0.50328947368421,0.045935000143977,49,1,1,1,1,1,0.633847579624954,0.911063647226453,0.77292294446836,0.746018080068876,0.712225570383125,0.748452290004031,0.02301346035254,39,0.785693786769981,0.778463304397733,0.757156180500753,0.72350957744458,0.761205712278262,0.024160337161815,0.648948670902563,0.614066712735347,0.617925436708431,0.654449498153477,0.633847579624954,0.018008882077944,25,0.924802477387327,0.916891959074816,0.906790300595452,0.895769851848216,0.911063647226453,0.010895943530636
25,0.007136046886444,0.00037112064687,0.00771164894104,0.000281563004881,gini,64,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.675418166419649,0.710292249047014,0.681914443032613,0.692503176620076,0.690032008779838,0.698589955692898,0.00855794691306,0.532894736842105,0.962719298245614,0.429824561403509,0.633234053079487,0.882274019664598,0.249039966585111,0.962719298245614,0.633234053079487,0.882274019664598,0.605263157894737,0.532894736842105,0.062759157987957,20,0.964912280701754,0.942982456140351,0.964912280701754,0.978070175438596,0.962719298245614,0.633234053079487,0.882274019664598,0.713732242789496,0.683598794662075,0.693930262591477,0.692602284339361,0.013325948760399,90,0.691203902998996,0.730324987445297,0.680321400387402,0.67522777817634,0.694269517252009,0.021601693872831,0.577041781341669,0.616424428484038,0.664728572399574,0.674741430092666,0.633234053079487,0.039226591668835,26,0.88383691057893,0.88500568894796,0.882523067299499,0.877730411832005,0.882274019664598,0.002766362320115
26,0.009540915489197,0.001083391213417,0.007824003696442,0.000487214137962,entropy,16,1,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.744865551556214,0.850275307073274,0.729775518847946,0.735705209656925,0.76515539678359,0.77563635147195,0.010480954688361,0.473684210526316,0.87390350877193,0.400219298245614,0.633103049368986,0.884718965538822,0.251615916169836,0.87390350877193,0.633103049368986,0.884718965538822,0.5,0.473684210526316,0.049232334036499,66,0.964912280701754,0.635964912280702,1,0.894736842105263,0.87390350877193,0.633103049368986,0.884718965538822,0.857727077055531,0.733103745157124,0.739560912613,0.769923089721047,0.051020467007597,21,0.757425742574257,0.859674295143124,0.732548963340268,0.746466747973312,0.77402893725774,0.050227123935574,0.636614737295142,0.613942100731812,0.638125325690464,0.643730033758525,0.633103049368986,0.011375741310261,27,0.908186442214016,0.836063430511137,0.903716915684002,0.890909073746134,0.884718965538822,0.028798103668766
27,0.007316410541534,0.000587497954751,0.007813990116119,0.000471117536754,gini,128,1,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.827651916154986,0.797755188479458,0.796696315120712,0.810461668784413,0.808141272134892,0.819842530351405,0.011701258216513,0.450657894736842,1,0.549342105263158,0.63299449342294,0.909043931802325,0.276049438379385,1,0.63299449342294,0.909043931802325,0.473684210526316,0.450657894736842,0.01433848336691,89,1,1,1,1,1,0.63299449342294,0.909043931802325,0.803486870426173,0.80262591476539,0.815970727507533,0.813988706881466,0.01263574412209,6,0.83383555746879,0.814836071454193,0.806155391348016,0.812755577875027,0.816895649536507,0.010291934730033,0.640860543870975,0.626053537848064,0.619726646577701,0.64533724539502,0.63299449342294,0.01046937080364,28,0.916619465150176,0.907496227296126,0.904351258553874,0.907708776209122,0.909043931802325,0.004571321401348
28,0.008444964885712,0.00134685967762,0.009421586990356,0.001047294947797,gini,64,1,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.818970993012916,0.789072426937738,0.807285048708174,0.812579415501906,0.806976971040183,0.824677867658813,0.01770089661863,0.450657894736842,1,0.549342105263158,0.631983313527102,0.911352037619391,0.279368724092289,1,0.631983313527102,0.911352037619391,0.5,0.450657894736842,0.037649747178486,89,1,1,1,1,1,0.631983313527102,0.911352037619391,0.794231597072751,0.813603099440379,0.8176926388291,0.812805332867191,0.011571770532691,7,0.842875591907017,0.803644450821436,0.823445010402468,0.817275270822871,0.821810080988448,0.01411544692041,0.616838254448258,0.635232344744772,0.617460973786166,0.658401681129211,0.631983313527102,0.016946662773733,29,0.920963892727945,0.903249339540831,0.912792329485742,0.908402588723045,0.911352037619391,0.006496444493578
29,0.010090947151184,0.001391270311477,0.007599174976349,0.000316322175531,entropy,32,2,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.766038534829558,0.728716645489199,0.753282507412114,0.753282507412114,0.750330048785746,0.76732524947142,0.016995200685674,0.490131578947368,0.99890350877193,0.508771929824562,0.631714973362938,0.909832360008332,0.278117386645394,0.99890350877193,0.631714973362938,0.909832360008332,0.578947368421053,0.490131578947368,0.06668794385761,58,1,0.995614035087719,1,1,0.99890350877193,0.631714973362938,0.909832360008332,0.732242789496341,0.759147653895824,0.756134309083082,0.754586159067811,0.014017524620039,31,0.783756636533219,0.751775593658082,0.76676949565966,0.751847334815984,0.763537265166736,0.013174422954138,0.629987654740466,0.636016833948841,0.583093549629562,0.677761855132882,0.631714973362938,0.033562806053427,30,0.920082168399906,0.904709807016285,0.909722248443406,0.904815216173729,0.909832360008332,0.006254657825056
30,0.009966671466827,0.000686142106413,0.008415877819061,0.000373436161887,entropy,64,2,10,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.725174677112005,0.66560779330792,0.730410842863194,0.663701821262177,0.696223783636324,0.715461089980483,0.019237306344159,0.536184210526316,0.974780701754386,0.43859649122807,0.631674174904328,0.89144045187562,0.259766276971292,0.974780701754386,0.631674174904328,0.89144045187562,0.56578947368421,0.536184210526316,0.060565633682638,16,0.964912280701754,0.978070175438596,0.973684210526316,0.982456140350877,0.974780701754386,0.631674174904328,0.89144045187562,0.666379681446405,0.734825656478691,0.665303486870426,0.698841538025866,0.033069538078658,82,0.745515855933419,0.684195422914126,0.747614606499749,0.667551474280795,0.711219339907022,0.035840064940977,0.625028314815444,0.663105784262637,0.609719453066588,0.628843147472642,0.631674174904328,0.019507293831192,31,0.903834777070384,0.879729252645927,0.907891432972991,0.874306344813177,0.89144045187562,0.014620053764645
31,0.007770895957947,0.000327679276346,0.007967293262482,0.000845845351627,gini,32,1,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.781071352953631,0.750105887335875,0.725328250741211,0.752647183396866,0.752288168606896,0.769460595495767,0.017172426888872,0.5,1,0.5,0.631405039566779,0.905391553440084,0.273986513873305,1,0.631405039566779,0.905391553440084,0.460526315789474,0.5,0.02461616701825,53,1,1,1,1,1,0.631405039566779,0.905391553440084,0.754197158846319,0.728798966853207,0.757425742574257,0.756414914023471,0.019995867100429,30,0.789639833548572,0.765980342922735,0.739220891025181,0.767917354186096,0.765689605420646,0.017883327864141,0.659534164656315,0.633800722749621,0.619099338423545,0.613185932437637,0.631405039566779,0.017891011160811,32,0.912769394788449,0.900132532349598,0.899713570280533,0.908950716341755,0.905391553440084,0.005634646819291
32,0.009708821773529,0.000498372064399,0.008168637752533,0.000324767386644,entropy,32,2,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.744230362058014,0.73146971622194,0.753282507412114,0.717704362558238,0.736671737062576,0.750207478238472,0.013535741175896,0.5,1,0.5,0.630251201848121,0.906470857845033,0.276219655996912,1,0.630251201848121,0.906470857845033,0.539473684210526,0.5,0.033546181010479,53,1,1,1,1,1,0.630251201848121,0.906470857845033,0.735686612139475,0.756995264743866,0.720619888075764,0.740543000955722,0.013788897835707,45,0.753407949490601,0.749408135447306,0.753210416816127,0.728459717339838,0.746121554773468,0.010320920829695,0.615612222939531,0.615349649953554,0.648208985658291,0.641833948841108,0.630251201848121,0.01494153589519,33,0.910641235748289,0.903744290599517,0.913325353702787,0.89817255132954,0.906470857845033,0.00593026612576
33,0.007076501846313,0.000603428121448,0.007754504680634,0.000405683955597,gini,64,2,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.727715435104806,0.716221939855993,0.720669207962728,0.73146971622194,0.724019074786367,0.735224943407914,0.011205868621547,0.513157894736842,1,0.486842105263158,0.630146848254003,0.903055874852137,0.272909026598134,1,0.630146848254003,0.903055874852137,0.513157894736842,0.513157894736842,0.02461616701825,38,1,1,1,1,1,0.630146848254003,0.903055874852137,0.719974171330177,0.72341799397331,0.735040895393887,0.727468174793453,0.006034953886753,61,0.722628784617592,0.737212138603917,0.732333739866562,0.731401104813832,0.730893941975476,0.005257439179344,0.620708889719457,0.612310816321907,0.654653408704715,0.632914278269932,0.630146848254003,0.015932900476687,34,0.899586325909479,0.897611994869878,0.913998084385222,0.901027094243968,0.903055874852137,0.006432757949526
34,0.00741183757782,0.000243771804609,0.007817506790161,0.000336536966612,gini,16,2,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.674994706754182,0.609063955950868,0.735069885641677,0.744811520542143,0.690985017222218,0.700954316933081,0.009969299710864,0.519736842105263,0.960526315789473,0.44078947368421,0.630086410734474,0.895744188079385,0.265657777344911,0.960526315789473,0.630086410734474,0.895744188079385,0.473684210526316,0.519736842105263,0.046052631578947,30,0.960526315789473,0.995614035087719,0.995614035087719,0.890350877192982,0.960526315789473,0.630086410734474,0.895744188079385,0.609771846749892,0.739345673697805,0.749246663796814,0.693786225746947,0.055899746495362,88,0.674630506528914,0.625511155750054,0.73197503407705,0.754716981132076,0.696708419372023,0.050411337844246,0.638616594747036,0.629606395994291,0.611968133312187,0.640154518884383,0.630086410734474,0.011209741655232,35,0.895845291050844,0.884870072987189,0.907860911515463,0.894400476764046,0.895744188079385,0.008168187494398
35,0.006347835063934,0.00019876098956,0.007534801959991,0.000284832499644,gini,8,4,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 10}",0.679441033241584,0.681067344345616,0.583650995340957,0.647395171537484,0.64788863611641,0.651773193447345,0.003884557330935,0.509868421052632,0.770833333333333,0.260964912280701,0.628750704948097,0.800249065425911,0.171498360477814,0.770833333333333,0.628750704948097,0.800249065425911,0.473684210526316,0.509868421052632,0.03648202798161,41,0.701754385964912,0.81578947368421,0.807017543859649,0.758771929824561,0.770833333333333,0.628750704948097,0.800249065425911,0.683168316831683,0.58437365475678,0.650236762806715,0.650146211466236,0.04025905465436,133,0.683024824221553,0.687495516177631,0.587560083219743,0.641222469330655,0.649825723237395,0.040225052861706,0.606109770876513,0.655236819448535,0.651743435213086,0.601912794254254,0.628750704948097,0.024814639088718,36,0.781190132743251,0.832450570971514,0.787321134819256,0.800034423169625,0.800249065425911,0.019794932024854
36,0.009304165840149,0.00024861208085,0.007825255393982,0.000627783475646,entropy,128,4,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 2}",0.689815795045522,0.675984752223634,0.690385429902584,0.665184243964422,0.68034255528404,0.691760852855235,0.011418297571195,0.529605263157895,0.966008771929825,0.43640350877193,0.628665169263919,0.884972689422103,0.256307520158184,0.966008771929825,0.628665169263919,0.884972689422103,0.513157894736842,0.529605263157895,0.010909949968274,23,0.978070175438596,0.973684210526316,0.960526315789473,0.951754385964912,0.966008771929825,0.628665169263919,0.884972689422103,0.678433060697374,0.692854068015497,0.667671114937581,0.682808207351176,0.01047383778203,101,0.699526474386569,0.692660879546596,0.695530525862687,0.661381734701198,0.687274903624263,0.015146956940271,0.636494399329505,0.618911004372748,0.652107358905227,0.607147914448195,0.628665169263919,0.017095094955336,37,0.894727559140353,0.894552612070387,0.879852597092847,0.870757989384826,0.884972689422103,0.010188295291375
37,0.010427117347717,0.000568610329514,0.007909119129181,0.000518418034241,entropy,32,2,10,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.72856235443574,0.734434561626429,0.68847945785684,0.687844133841593,0.709830126940151,0.721884288872551,0.012054161932401,0.506578947368421,0.964912280701754,0.458333333333333,0.628247131958459,0.891457418908672,0.263210286950213,0.964912280701754,0.628247131958459,0.891457418908672,0.539473684210526,0.506578947368421,0.042125817351532,45,0.969298245614035,0.93859649122807,0.960526315789473,0.991228070175439,0.964912280701754,0.628247131958459,0.891457418908672,0.737839001291434,0.69113215669393,0.690271201033147,0.71315468271783,0.022510429146295,70,0.735112641698952,0.747542865341847,0.69875887796829,0.690221680177918,0.717909016296752,0.024017941812129,0.602668105059291,0.659191834515259,0.621833722273829,0.629294865985454,0.628247131958459,0.020335257582653,38,0.893708321060939,0.891357613310124,0.888266293109199,0.892497448154427,0.891457418908672,0.002021228979895
38,0.00778740644455,0.000596835171874,0.007810294628143,0.000222089969828,gini,16,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.685581198390853,0.702668360864041,0.660313426514189,0.673231681490894,0.680448666814994,0.695837252442853,0.015388585627859,0.519736842105263,0.924342105263158,0.404605263157895,0.627913137196887,0.882234864154368,0.254321726957481,0.924342105263158,0.627913137196887,0.882234864154368,0.552631578947368,0.519736842105263,0.047895459797898,30,0.925438596491228,0.868421052631579,0.93859649122807,0.964912280701754,0.924342105263158,0.627913137196887,0.882234864154368,0.70469220835127,0.663581575548859,0.675204476969436,0.683077441266455,0.015349102117319,100,0.701822356148658,0.725733553339551,0.661812181648612,0.679030059545161,0.692099537670496,0.024051587278444,0.605679385681764,0.661012869021456,0.60434414436867,0.640616149715658,0.627913137196887,0.024014557581201,39,0.887085790958958,0.874534154454937,0.876789123788739,0.890530387414839,0.882234864154368,0.006732462681539
39,0.007572650909424,0.001314489792663,0.00798225402832,0.000866118635211,gini,64,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.739148846072412,0.746082168572639,0.729351969504447,0.744176196526895,0.739689795169098,0.759948675896816,0.020258880727717,0.493421052631579,1,0.506578947368421,0.627394941716798,0.908962763460182,0.281567821743384,1,0.627394941716798,0.908962763460182,0.526315789473684,0.493421052631579,0.034185213307281,55,1,1,1,1,1,0.627394941716798,0.908962763460182,0.75053809728799,0.733964700817908,0.747739991390443,0.743718110759065,0.006304789541808,42,0.767828956808724,0.761604132290695,0.736781691656503,0.757873592079776,0.756022093208925,0.011663857513082,0.64371892449005,0.620447413734509,0.600816775041348,0.644596653601287,0.627394941716798,0.018145511802034,40,0.915120187648056,0.91198272422573,0.901539665937928,0.907208476029014,0.908962763460182,0.005128692252195
40,0.009686589241028,0.000416004741609,0.007540941238403,0.000342552534711,entropy,32,1,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.822570400169384,0.801778907242694,0.810038119440915,0.809826344769166,0.81105344290554,0.826724726341491,0.015671283435952,0.4375,1,0.5625,0.6273587495198,0.912306038494942,0.284947288975142,1,0.6273587495198,0.912306038494942,0.473684210526316,0.4375,0.052115064203141,92,1,1,1,1,1,0.6273587495198,0.912306038494942,0.806715454154111,0.816616444253121,0.815325010761946,0.817163689310801,0.008330088009864,4,0.834122542689051,0.81849487050721,0.821507999139106,0.821436257981204,0.823890417579143,0.006031316801202,0.599209450352803,0.654111063280241,0.613835897319709,0.642278587126447,0.6273587495198,0.021872005057633,41,0.917061271344526,0.909703369191326,0.912222805381342,0.910236708062573,0.912306038494942,0.002901516118656
41,0.011126041412354,0.001422026454221,0.007561683654785,0.000130537710185,entropy,64,1,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.80012703789964,0.815756035578145,0.797543413807708,0.810885218127912,0.806077926353351,0.824148122044835,0.018070195691484,0.44078947368421,0.99890350877193,0.55811403508772,0.626679598696814,0.911498633105307,0.284819034408493,0.99890350877193,0.626679598696814,0.911498633105307,0.473684210526316,0.44078947368421,0.047895459797898,91,1,0.995614035087719,1,1,0.99890350877193,0.626679598696814,0.911498633105307,0.820921222557038,0.803917348256565,0.816401205337925,0.812053004076617,0.006883952550597,8,0.822930119098866,0.831121314298013,0.807877179137671,0.823229786928761,0.821289599865828,0.008411469367154,0.595548344715889,0.658427169948116,0.606257221832023,0.64648565829123,0.626679598696814,0.026393260163565,42,0.912524261579476,0.915061300931502,0.904234679172283,0.914174290737965,0.911498633105307,0.00429152322361
42,0.006152510643005,7.43228573555367E-05,0.007438659667969,0.000511859758602,gini,8,4,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 2}",0.695744230362058,0.734011012282931,0.663701821262177,0.691656077933079,0.696278285460061,0.710395977577766,0.014117692117704,0.50328947368421,0.679824561403509,0.176535087719299,0.626246839104283,0.777610533806912,0.151363694702629,0.679824561403509,0.626246839104283,0.777610533806912,0.486842105263158,0.50328947368421,0.03648202798161,49,0.692982456140351,0.605263157894737,0.802631578947369,0.618421052631579,0.679824561403509,0.626246839104283,0.777610533806912,0.738054240206629,0.665303486870426,0.695006457167456,0.699435031428031,0.025865137647892,81,0.719687186109915,0.746036301025899,0.676375636702776,0.701485041968577,0.710896041451792,0.025457549580844,0.611636822851189,0.648274123751048,0.617728606384666,0.627347803430229,0.626246839104283,0.013896278772911,43,0.790642236420438,0.760952798093951,0.825969953041007,0.732877147672251,0.777610533806912,0.034594127738035
43,0.010430872440338,0.00162394454568,0.008013665676117,0.000395638422801,entropy,32,1,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.772602159644294,0.77996611605252,0.772130453197797,0.733163913595934,0.764465660622636,0.780736760898996,0.01627110027636,0.463815789473684,0.983552631578947,0.519736842105263,0.625924877834553,0.905227878360788,0.279303000526235,0.983552631578947,0.625924877834553,0.905227878360788,0.526315789473684,0.463815789473684,0.044982876089399,79,1,0.93421052631579,1,1,0.983552631578947,0.625924877834553,0.905227878360788,0.785837279380112,0.776797244941885,0.736547567800258,0.769383429206591,0.019263412042439,22,0.787343951786483,0.789296219240979,0.788291843030347,0.744744960183657,0.777419243560366,0.01887713297953,0.601544006886163,0.629311858531391,0.633082787683803,0.639760858236854,0.625924877834553,0.014565099841278,44,0.914094656033109,0.907076006610255,0.904931795555321,0.894809055244467,0.905227878360788,0.006904253480169
44,0.007183849811554,0.00032006894511,0.007869839668274,0.000344640694801,gini,128,4,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 5}",0.68473427905992,0.629394324438797,0.698221092757306,0.638500635324015,0.66271258289501,0.668449536992233,0.005736954097224,0.519736842105263,0.957236842105263,0.4375,0.62548591797697,0.879530848255377,0.254044930278407,0.957236842105263,0.62548591797697,0.879530848255377,0.526315789473684,0.519736842105263,0.044132920608549,30,0.947368421052632,0.969298245614035,0.942982456140351,0.969298245614035,0.957236842105263,0.62548591797697,0.879530848255377,0.630434782608696,0.700817907877744,0.640335772707706,0.665051193698257,0.030181619308485,118,0.694288994116803,0.630174331013703,0.696032713968003,0.634407059329938,0.663725774607112,0.031476718183332,0.601279263361761,0.651144447968824,0.636234904955026,0.613285055622267,0.62548591797697,0.019421148603106,45,0.893905151384704,0.863117556068232,0.888209183371658,0.872891502196916,0.879530848255377,0.01220052424436
45,0.006961703300476,8.4057427841049E-05,0.007700860500336,0.000457228481061,gini,128,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.752911285200085,0.725116476069462,0.734646336298179,0.730199068191444,0.735718291439792,0.754513571950635,0.018795280510843,0.493421052631579,1,0.506578947368421,0.625342488292037,0.908434695515244,0.283092207223207,1,0.625342488292037,0.908434695515244,0.526315789473684,0.493421052631579,0.040018174541436,55,1,1,1,1,1,0.625342488292037,0.908434695515244,0.728153250107619,0.739345673697805,0.733534222987516,0.739681570537271,0.011126784662891,47,0.771416272061989,0.750412511657938,0.748332018078772,0.731831551761245,0.750498088389986,0.014059775796736,0.622039686045326,0.640468880984208,0.606537598839975,0.632323787298638,0.625342488292037,0.01266963556779,46,0.917339288276654,0.913168341256326,0.912583556423162,0.890647596104833,0.908434695515244,0.010431839800794
46,0.006498992443085,0.000361409710116,0.008306205272675,0.001286163464741,gini,8,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 8, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.793563413084904,0.55993223210504,0.786531130876747,0.541296060991106,0.670330709264449,0.678880508389961,0.008549799125512,0.513157894736842,0.75328947368421,0.240131578947368,0.62440315510733,0.800217964308657,0.175814809201327,0.75328947368421,0.62440315510733,0.800217964308657,0.657894736842105,0.513157894736842,0.135787943687831,38,0.614035087719298,0.81578947368421,0.68859649122807,0.894736842105263,0.75328947368421,0.62440315510733,0.800217964308657,0.558975462763668,0.791863969005596,0.539388721480844,0.672901346468326,0.123958548407482,108,0.803702109341369,0.574503192481527,0.791663677451754,0.540784848267451,0.677663456885525,0.120685112846569,0.55229180116204,0.669150882479552,0.64192457575277,0.634245361034959,0.62440315510733,0.043606982444782,47,0.772993432066319,0.783426974423648,0.834323707432006,0.810127743312654,0.800217964308657,0.02389831547953
47,0.007854402065277,0.000743110177553,0.008290231227875,0.000204052277137,gini,16,4,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 2}",0.706542451831463,0.66010165184244,0.693773824650572,0.65713680643795,0.679388683690606,0.69382574185837,0.014437058167764,0.523026315789474,0.942982456140351,0.419956140350877,0.62438960661136,0.880400824398333,0.256011217786973,0.942982456140351,0.62438960661136,0.880400824398333,0.578947368421053,0.523026315789474,0.039882748858494,27,0.947368421052632,0.960526315789473,0.951754385964912,0.912280701754386,0.942982456140351,0.62438960661136,0.880400824398333,0.662074903142488,0.69737408523461,0.658415841584158,0.681946302175057,0.02218738675953,103,0.71337351126417,0.677380012913408,0.697682760599756,0.670564602912691,0.689750221922506,0.016897448157226,0.600129681854734,0.604315823458776,0.617162188186782,0.675950732945148,0.62438960661136,0.03042320678835,48,0.898101995554247,0.87926010323175,0.881989099119849,0.862252099687485,0.880400824398333,0.012713492147046
48,0.008024215698242,0.00117791121865,0.008030891418457,0.00033762832033,gini,16,4,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 5}",0.578869362693203,0.65438373570521,0.644642100804744,0.658831003811944,0.634181550753775,0.644765923787567,0.010584373033792,0.578947368421053,0.963815789473684,0.384868421052631,0.623962452617905,0.872089646199623,0.248127193581718,0.963815789473684,0.623962452617905,0.872089646199623,0.578947368421053,0.578947368421053,0.055824219567359,3,0.969298245614035,0.978070175438596,0.973684210526316,0.93421052631579,0.963815789473684,0.623962452617905,0.872089646199623,0.655617735686612,0.647008179078777,0.660137752905725,0.635085149756169,0.033535704188335,139,0.58925240350122,0.658368606069302,0.646029126910108,0.664538345648899,0.639547120532382,0.029792551999478,0.623885812012277,0.659147937104923,0.586565693182591,0.626250368171829,0.623962452617905,0.025699106824038,49,0.859699471091274,0.882232169490374,0.877803254279612,0.868623689937233,0.872089646199623,0.008675329792341
