,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_extratreesclassifier__bootstrap,param_extratreesclassifier__max_depth,param_extratreesclassifier__min_samples_leaf,param_extratreesclassifier__min_samples_split,param_extratreesclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,mean_train_Accuracy,Diff Acc,mean_test_Specificity,mean_train_Specificity,Diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,Diff ROC,mean_train_ROC_AUC,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
389,0.005081176757813,0.000190683969026,0.00844818353653,9.40642690279249E-05,False,16,1,5,1,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 1}",0.75693415202202,0.778483693350275,0.761541719610335,0.790131300296485,0.771772716319779,0.778618669121481,0.006845952801702,0.332236842105263,0.588815789473684,0.256578947368421,0.617401876969492,0.790279287260648,0.172877410291156,0.790279287260648,0.328947368421053,0.407894736842105,0.276315789473684,0.332236842105263,0.047782365283993,105,0.62719298245614,0.609649122807018,0.62280701754386,0.495614035087719,0.588815789473684,0.054195957702883,0.764148913277383,0.785837279380112,0.767326732673267,0.798536375376668,0.778962325176858,0.014011001227024,1847,0.764959104606113,0.778606786713538,0.774661023028912,0.808666331874596,0.78172331155579,0.016329066299704,0.578518398967075,0.616355042254798,0.626995208102046,0.647738858554048,0.617401876969492,0.025126605313715,390,0.792203662585938,0.79318156931895,0.804315765559965,0.771416151577739,0.790279287260648,0.011884518000087
390,0.310634195804596,0.004440561740563,0.278246760368347,0.024064211709793,False,128,2,10,400,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 128, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 400}",0.983061613381326,0.983058026260059,0.983905124947056,0.983905124947056,0.983482472383874,0.983800093409866,0.000317621025992,0.009868421052632,0.018640350877193,0.008771929824561,0.617401113030164,0.786343031410437,0.168941918380273,0.786343031410437,0.013157894736842,0,0,0.009868421052632,0.010909949968274,691,0.043859649122807,0.030701754385965,0,0,0.018640350877193,0.019212078363964,0.998708844415752,0.998923805424021,1,1,0.999408162459943,0.000596697329645,974,0.999067298034151,0.999282588420977,1,1,0.999587471613782,0.000419491851253,0.638768079009661,0.6417291614745,0.584005482928156,0.60510172870834,0.617401113030164,0.024056933204822,391,0.760918969471318,0.812976150470156,0.838573584402214,0.732903421298062,0.786343031410437,0.041651916375849
391,0.005908489227295,0.000356459337751,0.009682595729828,0.000362680285239,False,64,1,5,2,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 2}",0.77048486131696,0.79711986446421,0.772554002541296,0.770224481152054,0.77759580236863,0.789436425399005,0.011840623030375,0.394736842105263,0.766447368421053,0.37171052631579,0.617397378351106,0.879639371621395,0.262241993270289,0.879639371621395,0.43421052631579,0.31578947368421,0.460526315789474,0.394736842105263,0.056594245177912,59,0.763157894736842,0.785087719298246,0.776315789473684,0.741228070175439,0.766447368421053,0.016520306111096,0.777060469119862,0.803056392595781,0.780025828669823,0.775290572535514,0.783858315730245,0.011212393303756,1844,0.783684890228153,0.808738073032499,0.790515818925317,0.776311069660664,0.789812462961659,0.012026098648748,0.61606809146818,0.646312900740875,0.548231925595306,0.658976595600064,0.617397378351106,0.04286771979194,392,0.876751490938568,0.896369110774641,0.88220998636918,0.863226898403193,0.879639371621395,0.011876461639453
392,0.048106491565704,0.000549062183672,0.042828798294067,0.000352939108618,True,32,1,10,40,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 40}",0.942832945161973,0.967598475222363,0.958703939008894,0.967810249894113,0.959236402321836,0.962799984595126,0.00356358227329,0.098684210526316,0.212719298245614,0.114035087719298,0.617378578495974,0.828364856224024,0.21098627772805,0.828364856224024,0.065789473684211,0.092105263157895,0.131578947368421,0.098684210526316,0.023720732075421,329,0.271929824561403,0.175438596491228,0.232456140350877,0.171052631578947,0.212719298245614,0.041896870996804,0.956531095330321,0.982350408953939,0.972879896685321,0.981489453293155,0.973312713565684,0.01037242801314,1505,0.960611278519156,0.983786498314083,0.972451395365521,0.983427792524571,0.975069241180833,0.009509754906572,0.597023546600523,0.616144051476086,0.605478396809933,0.650868319097356,0.617378578495974,0.020487974705521,393,0.821888538968313,0.834852169163133,0.827414373152193,0.829304343612457,0.828364856224024,0.004631791472784
393,0.035740256309509,0.000770582356326,0.026640951633453,0.000203962626637,True,8,1,5,30,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 8, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 30}",0.969934363751853,0.969292672596357,0.97437526471834,0.970351545955104,0.970988461755413,0.971023689245033,3.52274896195936E-05,0.0625,0.109649122807018,0.047149122807018,0.617369490908979,0.721390279056457,0.104020788147478,0.721390279056457,0.052631578947369,0.039473684210526,0.092105263157895,0.0625,0.019460788760196,402,0.144736842105263,0.092105263157895,0.096491228070176,0.105263157894737,0.109649122807018,0.020804458290582,0.9847213255864,0.984287559190702,0.989668532070598,0.984718037021093,0.985848863467198,0.002212331881039,1418,0.983928827665375,0.984216945261496,0.990027979051582,0.982279933998135,0.985113421494147,0.002932083710873,0.608012526474352,0.653713154496228,0.575327956136575,0.632424326528763,0.617369490908979,0.029165704980045,394,0.71578503674166,0.733801916369948,0.724557690589196,0.711416472525024,0.721390279056457,0.008587444246593
394,0.407601594924927,0.001620004218426,0.24941349029541,0.007023452256668,True,32,2,5,400,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 400}",0.983908532712259,0.983481575603558,0.983905124947056,0.983905124947056,0.983800089552482,0.983888332856428,8.82433039457453E-05,0.003289473684211,0.009868421052632,0.006578947368421,0.617219175714256,0.782649115013852,0.165429939299596,0.782649115013852,0.013157894736842,0,0,0.003289473684211,0.005697535551213,836,0.008771929824561,0.030701754385965,0,0,0.009868421052632,0.012549915726162,1,0.999354283254412,1,1,0.999838570813603,0.000279603552664,823,1,0.999282588420977,1,1,0.999820647105244,0.000310648326201,0.631733263112591,0.630270521331309,0.593880984208261,0.612991934204862,0.617219175714256,0.015358524578972,395,0.820460221079316,0.775587836978917,0.787130611700354,0.74741779029682,0.782649115013852,0.026176666342606
395,0.106758594512939,0.001213932761749,0.069830238819122,0.003104674375663,True,32,2,2,100,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 100}",0.984120262544993,0.983905124947056,0.983905124947056,0.983905124947056,0.98395890934654,0.984082450918936,0.000123541572396,0.006578947368421,0.018640350877193,0.012061403508772,0.617169539084023,0.800530425539175,0.183360886455152,0.800530425539175,0,0,0,0.006578947368421,0.011395071102427,748,0.057017543859649,0.017543859649123,0,0,0.018640350877193,0.023285921690346,0.999784807402625,1,1,1,0.999946201850656,9.31811280164149E-05,758,0.999497775864543,1,1,1,0.999874443966136,0.00021746942985,0.639706715141631,0.62270883838956,0.587513027618551,0.618749575186352,0.617169539084023,0.018845512249832,396,0.775722151734624,0.818094787690224,0.811578299180766,0.796726463551087,0.800530425539175,0.016282528256863
396,0.083347082138062,0.001635040979966,0.070972681045532,0.002360254741197,False,64,2,2,100,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 100}",0.976074528901122,0.982422702244812,0.984328674290555,0.983269800931809,0.981523926592074,0.982811812854073,0.001287886261999,0.023026315789474,0.085526315789474,0.0625,0.616936368544302,0.848959144592819,0.232022776048517,0.848959144592819,0.026315789473684,0.026315789473684,0.013157894736842,0.023026315789474,0.005697535551213,552,0.175438596491228,0.083333333333333,0.052631578947369,0.030701754385965,0.085526315789474,0.055174322918461,0.991607488702389,0.998062849763237,1,0.999139044339216,0.997202345701211,0.003302293266354,1179,0.992968862103602,0.997919506420834,0.999641294210488,0.999426070736782,0.997488933367926,0.002692656484351,0.630842762166876,0.624814498040193,0.57410874096563,0.637979473004509,0.616936368544302,0.025161829411236,397,0.855539601442982,0.837224347186928,0.842794985167201,0.860277644574166,0.848959144592819,0.009315486913822
397,0.043618142604828,0.000413151619268,0.039194166660309,0.002717590061446,False,32,2,10,50,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 50}",0.983061613381326,0.982422702244812,0.984116899618805,0.983905124947056,0.983376585048,0.983782451749073,0.000405866701074,0.006578947368421,0.030701754385965,0.024122807017544,0.616908851797106,0.791621274665806,0.174712422868699,0.791621274665806,0.013157894736842,0.013157894736842,0,0.006578947368421,0.006578947368421,748,0.043859649122807,0.065789473684211,0.013157894736842,0,0.030701754385965,0.025761710799278,0.999139229610501,0.998278088678433,1,1,0.999354329572233,0.000713852761011,989,0.999354283254412,0.99842169452615,0.999713035368391,1,0.999372253287238,0.000594576160508,0.648792939417621,0.606233149058613,0.58598511452976,0.626624204182432,0.616908851797106,0.023351826860571,398,0.752018336845126,0.821178398863217,0.819976891795455,0.773311471159425,0.791621274665806,0.029922007795665
398,0.055727362632752,0.000489060508974,0.038376152515411,0.001906538712196,True,64,2,5,50,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 50}",0.983908532712259,0.983693350275307,0.983905124947056,0.983481575603558,0.983747145884545,0.98406480178392,0.000317655899375,0.003289473684211,0.018640350877193,0.015350877192983,0.616905601626836,0.790414787139349,0.173509185512513,0.790414787139349,0.013157894736842,0,0,0.003289473684211,0.005697535551213,836,0.026315789473684,0.030701754385965,0,0.017543859649123,0.018640350877193,0.011758558437241,1,0.999569522169608,1,0.999569522169608,0.999784761084804,0.000215238915196,833,0.999856507389869,0.999569553052586,1,1,0.999856515110614,0.000175729230474,0.617088840564937,0.64216813557786,0.590781260620341,0.617584169744206,0.616905601626836,0.01817395695665,399,0.796696302925487,0.810929639544733,0.789596714003245,0.76443649208393,0.790414787139349,0.01685124377775
399,0.158980011940002,0.001034128026859,0.136578440666199,0.001058922403816,False,8,1,2,200,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 8, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 200}",0.974380690239255,0.975645912748835,0.972469292672596,0.977975434138077,0.975117832449691,0.976864808004468,0.001746975554777,0.05921052631579,0.120614035087719,0.06140350877193,0.616848716790847,0.749605178435818,0.13275646164497,0.749605178435818,0.052631578947369,0.065789473684211,0.078947368421053,0.05921052631579,0.014710973536183,408,0.114035087719298,0.12280701754386,0.131578947368421,0.114035087719298,0.120614035087719,0.00727329997885,0.989670755326017,0.990744726646578,0.987300904003444,0.99268187688334,0.990099565714845,0.001942996997116,1364,0.989022815325011,0.991032355262214,0.991964990314944,0.991462802209628,0.990870740777949,0.001116788532941,0.628184000996682,0.616008111108594,0.582983098080975,0.640219656977139,0.616848716790847,0.021344063939031,400,0.73632886744052,0.753029175996164,0.750272175884147,0.75879049442244,0.749605178435818,0.008258315631945
400,0.306145191192627,0.002752916139088,0.201354265213013,0.026993985730264,True,32,2,2,300,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 300}",0.983485073046792,0.983693350275307,0.983905124947056,0.983905124947056,0.983747168304053,0.983817740053474,7.05717494211555E-05,0,0.006578947368421,0.006578947368421,0.616628982304491,0.794667376746293,0.178038394441802,0.794667376746293,0,0,0,0,0,949,0.017543859649123,0.008771929824561,0,0,0.006578947368421,0.00727329997885,0.999569614805251,0.999784761084804,1,1,0.999838593972514,0.000178431768219,818,0.999497775864543,0.999713035368391,1,1,0.999802702808234,0.000211466932707,0.639361274393213,0.593181457733874,0.597336135215352,0.636637061875524,0.616628982304491,0.0214422521498,401,0.814170146991816,0.807495660918564,0.802078574188538,0.754925124886252,0.794667376746293,0.023341461782036
401,0.020448088645935,0.00036469005341,0.021253347396851,0.000578186487017,False,64,2,5,20,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 20}",0.977556637730256,0.95722151630665,0.98009318085557,0.982634476916561,0.974376452952259,0.975576679009003,0.001200226056744,0.039473684210526,0.092105263157895,0.052631578947369,0.61645131902648,0.841183376092631,0.224732057066152,0.841183376092631,0.078947368421053,0.039473684210526,0.026315789473684,0.039473684210526,0.02461616701825,465,0.083333333333333,0.153508771929825,0.087719298245614,0.043859649122807,0.092105263157895,0.039351663256418,0.993329029481386,0.971588463194146,0.995479982780887,0.998278088678433,0.989668891033713,0.010585196688039,1370,0.99390156406945,0.97209268957601,0.995982495157472,0.998134729894541,0.990027869674368,0.010462491824375,0.625266159265174,0.612271167048055,0.575490801368466,0.652777148424225,0.61645131902648,0.027805147757398,402,0.842685841810726,0.840686802018318,0.840417772676184,0.840943087865298,0.841183376092631,0.000887112742102
402,0.055582523345947,0.000371869743607,0.036216795444489,0.000631025439389,True,32,2,5,50,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 50}",0.983908532712259,0.983905124947056,0.983905124947056,0.983905124947056,0.983905976888357,0.983923624897941,1.76480095837039E-05,0,0.00219298245614,0.00219298245614,0.616142676034865,0.783662256213788,0.167519580178922,0.783662256213788,0,0,0,0,0,949,0.008771929824561,0,0,0,0.00219298245614,0.003798357034142,1,1,1,1,1,0,1,0.999928253694935,1,1,1,0.999982063423733,3.10670614070806E-05,0.611087515431574,0.62312373971951,0.592453610349593,0.637905838638784,0.616142676034865,0.016651553819838,403,0.800389034898913,0.758110841347576,0.808984132617936,0.767165015990727,0.783662256213788,0.021482645824309
403,0.307573318481445,0.002640427805133,0.198478817939758,0.010561309824668,True,128,2,10,300,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 128, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 300}",0.983696802879526,0.982210927573062,0.983481575603558,0.983905124947056,0.9833236077508,0.98344716427481,0.00012355652401,0.013157894736842,0.018640350877193,0.005482456140351,0.616049500957411,0.758473468772994,0.142423967815583,0.758473468772994,0.026315789473684,0.026315789473684,0,0.013157894736842,0.013157894736842,642,0.021929824561404,0.021929824561404,0.030701754385965,0,0.018640350877193,0.011342193457005,0.999784807402625,0.997847610848041,0.999139044339216,1,0.999192865647471,0.000838818829238,1018,0.999641268474674,0.998134729894541,0.999139106105172,1,0.999228776118597,0.0007017681367,0.632126839047263,0.648121190837619,0.581909735595985,0.602040238348778,0.616049500957411,0.025733524387453,404,0.782251222833954,0.769497704912256,0.760580719500883,0.721564227844883,0.758473468772994,0.022658596283515
404,0.031505346298218,0.000251583064722,0.03689181804657,0.000228779522807,False,32,1,10,30,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 30}",0.955536735125979,0.941338415925455,0.928843710292249,0.941761965268954,0.941870206653159,0.948294665284354,0.006424458631194,0.157894736842105,0.428728070175439,0.270833333333333,0.615976221364866,0.89620500235445,0.280228780989584,0.89620500235445,0.131578947368421,0.171052631578947,0.223684210526316,0.157894736842105,0.044620591994245,256,0.390350877192982,0.416666666666667,0.460526315789474,0.447368421052632,0.428728070175439,0.027280384439967,0.9694426511728,0.954584588893672,0.941239776151528,0.953508394317693,0.954693852633923,0.009999456014191,1584,0.971444970584015,0.95516177631107,0.944902790731042,0.955663964416386,0.956793375510628,0.009486739824128,0.605796892165857,0.59802999750776,0.599862360377914,0.660215635407934,0.615976221364866,0.025702470525477,405,0.913567415093912,0.891564183793295,0.889693092585111,0.889995317945484,0.89620500235445,0.010049324882249
405,0.028989017009735,0.000824368005719,0.027212083339691,0.001564703901732,False,128,2,10,30,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 128, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 30}",0.973110311242854,0.981575603557814,0.97712833545108,0.983905124947056,0.978929843799701,0.979247068766182,0.000317224966481,0.023026315789474,0.05921052631579,0.036184210526316,0.615969447916778,0.785363886251383,0.169394438334605,0.785363886251383,0.013157894736842,0.039473684210526,0,0.023026315789474,0.01709260665364,552,0.118421052631579,0.048245614035088,0.070175438596491,0,0.05921052631579,0.042580017190675,0.988379599741769,0.997417133017649,0.992466637968145,1,0.994565842681891,0.004481522745707,1281,0.986870426173052,0.997991247578736,0.992323696104455,1,0.994296342464061,0.005128830264175,0.646148335655148,0.598231075968009,0.578548043591544,0.64095033645241,0.615969447916778,0.028503602396102,406,0.821210253176347,0.753786863312956,0.801400022403379,0.76505840611285,0.785363886251383,0.027164041422968
406,0.111798822879791,0.000750101649514,0.095578372478485,0.000287637929328,True,16,1,10,100,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 100}",0.975862799068389,0.964210080474375,0.96865734858111,0.969504447268107,0.969558668847995,0.970212096860645,0.00065342801265,0.098684210526316,0.18530701754386,0.086622807017544,0.615671203656929,0.835160585273805,0.219489381616876,0.835160585273805,0.092105263157895,0.078947368421053,0.184210526315789,0.098684210526316,0.053041169396701,329,0.197368421052632,0.192982456140351,0.166666666666667,0.184210526315789,0.18530701754386,0.011758558437241,0.991177103507639,0.978476108480413,0.983211364614722,0.982350408953939,0.983803746389178,0.004615550529207,1436,0.991892667527622,0.975321041681613,0.98651266231437,0.978477652629313,0.98305100603823,0.006535020130508,0.583456502780515,0.627203366789768,0.59588610462877,0.656138840428665,0.615671203656929,0.028283641511139,407,0.849557438581387,0.825596930485335,0.848693807479456,0.816794164549044,0.835160585273805,0.014310890884039
407,0.23376077413559,0.001810349388229,0.199308454990387,0.008338979683608,False,16,2,10,300,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 300}",0.979885665890324,0.983058026260059,0.984116899618805,0.983481575603558,0.982635541843187,0.982847113615514,0.000211571772328,0.016447368421053,0.040570175438597,0.024122807017544,0.615610802018476,0.791218114045701,0.175607312027225,0.791218114045701,0.013157894736842,0.013157894736842,0.013157894736842,0.016447368421053,0.005697535551213,613,0.109649122807018,0.021929824561404,0.004385964912281,0.026315789473684,0.040570175438597,0.040718080323744,0.995480955455132,0.998923805424021,1,0.999354283254412,0.998439761033391,0.001750680292608,1098,0.994475534509973,0.999282588420977,0.999928258842098,0.999354329578879,0.998260177837982,0.002199347107033,0.640171078114913,0.611660851439835,0.586074325395926,0.62453695312323,0.615610802018476,0.019817220392415,408,0.80628953913698,0.76200405778058,0.814892709210432,0.781686150054813,0.791218114045701,0.020808374104439
408,0.012723624706268,0.000614663659373,0.014707267284393,0.000897958046695,False,128,2,2,10,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 128, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 10}",0.949820029642177,0.969716221939856,0.970986869970352,0.983481575603558,0.968501174288986,0.970564604947731,0.002063430658746,0.039473684210526,0.157894736842105,0.118421052631579,0.61507067002212,0.809520391454435,0.194449721432315,0.809520391454435,0.065789473684211,0.039473684210526,0,0.039473684210526,0.02461616701825,465,0.276315789473684,0.197368421052632,0.149122807017544,0.008771929824561,0.157894736842105,0.097334829040229,0.964493221433183,0.984502798105897,0.986224709427464,0.999569522169608,0.983697562784038,0.012527576536768,1437,0.966135744009184,0.984934356840519,0.984790874524715,0.999569553052586,0.983857632106751,0.011863389641181,0.625352519452278,0.628814826562748,0.616267247434126,0.589848086639328,0.61507067002212,0.015266210865196,409,0.829472249284425,0.857988220605319,0.824135833701479,0.726485262226518,0.809520391454435,0.049637815552865
409,0.014980018138886,0.00042974631018,0.016752421855927,0.000511521418367,True,16,1,10,10,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 10}",0.947279271649375,0.95129182549767,0.966963151207116,0.959551037695892,0.956271321512513,0.95972947608149,0.003458154568977,0.111842105263158,0.18530701754386,0.073464912280702,0.615065488825316,0.794025475467909,0.178959986642593,0.794025475467909,0.092105263157895,0.157894736842105,0.078947368421053,0.111842105263158,0.03014852430892,312,0.210526315789474,0.162280701754386,0.201754385964912,0.166666666666667,0.18530701754386,0.021119912592388,0.960834947277814,0.965346534653465,0.98019801980198,0.9739560912613,0.97008389824864,0.007504582623582,1519,0.962046204620462,0.970729607575866,0.979984216945262,0.976827605997561,0.972396908784788,0.006839504604354,0.622955670324941,0.595390488705621,0.602755341323606,0.639160454947097,0.615065488825316,0.017186242446581,410,0.778708434344579,0.787697461244042,0.825817188426263,0.783878817856752,0.794025475467909,0.018630104577643
410,0.006167232990265,0.000295392651668,0.009655892848969,0.000222071348852,False,128,1,10,2,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 128, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 2}",0.853694685581198,0.857263871241,0.846463362981787,0.853663701821262,0.852771405406312,0.862141949900155,0.009370544493843,0.246710526315789,0.463815789473684,0.217105263157895,0.615017448788664,0.804917994755002,0.189900545966338,0.804917994755002,0.236842105263158,0.184210526315789,0.302631578947368,0.246710526315789,0.04301545010073,166,0.464912280701754,0.442982456140351,0.508771929824561,0.43859649122807,0.463815789473684,0.027804215642776,0.863352700667097,0.867412828239346,0.85729659922514,0.862677572105036,0.862684925059155,0.003599760481729,1785,0.866480126273497,0.87366382093407,0.860391706722147,0.874094267881484,0.868657480452799,0.00564991126363,0.620994869355441,0.615151403584294,0.610509606452636,0.613413915762286,0.615017448788664,0.003828820353992,411,0.786224331815332,0.811269780736366,0.821068584546955,0.801109281921354,0.804917994755002,0.01289521290375
411,0.235481977462768,0.005005468475075,0.19863885641098,0.015490114115719,False,16,2,5,300,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 300}",0.982002964217658,0.98284625158831,0.983905124947056,0.983905124947056,0.98316486642502,0.983623619499558,0.000458753074537,0.013157894736842,0.046052631578947,0.032894736842105,0.614936638284057,0.831088507779481,0.216151869495424,0.831088507779481,0.052631578947369,0,0,0.013157894736842,0.022790142204854,642,0.06140350877193,0.114035087719298,0.008771929824561,0,0.046052631578947,0.045738275470645,0.998063266623628,0.998062849763237,1,1,0.999031529096716,0.000968470914498,1033,0.998349834983498,0.99748905947342,1,1,0.99895972361423,0.001083878115212,0.649093076461328,0.617388755465936,0.575979337064141,0.617285384144822,0.614936638284057,0.02596085068468,412,0.887945015897471,0.808014997677852,0.857392580202209,0.771001437340392,0.831088507779481,0.044909379988353
412,0.411029040813446,0.003081664301179,0.253232419490814,0.003954430114635,True,16,2,2,400,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 400}",0.983273343214059,0.983481575603558,0.983905124947056,0.983905124947056,0.983641292177932,0.983764792648425,0.000123500470492,0.003289473684211,0.017543859649123,0.014254385964912,0.614874751351919,0.813953128154356,0.199078376802437,0.813953128154356,0,0.013157894736842,0,0.003289473684211,0.005697535551213,836,0.035087719298246,0.017543859649123,0.017543859649123,0,0.017543859649123,0.01240538212608,0.999354422207876,0.999569522169608,0.999784761084804,1,0.999677176365572,0.000240597819491,863,0.99878031281389,0.999641294210488,0.999856517684196,1,0.999569531177144,0.000473201917931,0.641305086473446,0.615087681537032,0.580454040827424,0.622652196569771,0.614874751351919,0.022044738153513,413,0.84078881286298,0.801561125354458,0.812680218193809,0.800782356206176,0.813953128154356,0.01619263135389
413,0.036601006984711,0.000540826451787,0.026355147361755,0.001007499629162,True,64,2,5,30,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 30}",0.983908532712259,0.983905124947056,0.983905124947056,0.979246082168573,0.982741216193736,0.982829530502813,8.83143090767424E-05,0.006578947368421,0.019736842105263,0.013157894736842,0.614718804732886,0.749262689452132,0.134543884719246,0.749262689452132,0,0.013157894736842,0.013157894736842,0.006578947368421,0.006578947368421,748,0.008771929824561,0.017543859649123,0.021929824561404,0.030701754385965,0.019736842105263,0.007906910691807,1,1,0.999784761084804,0.995049504950495,0.998708566508825,0.002114386860137,1073,0.999784761084804,0.998852141473563,0.999784776526293,0.99591075399957,0.998583108271058,0.001589168988561,0.657838107211217,0.599205315268369,0.613361522078981,0.588470274372975,0.614718804732886,0.026413870238197,414,0.778670987808163,0.711072083501673,0.776483028181689,0.730824658317003,0.749262689452132,0.029173096457834
