Clasificador,Accuracy,Balanced_Accuracy,Recall,Specificity,F1,ROC_AUC,True_Negative,False_Positive,False_Negative,True_Positive
RandomForest,0.9907692307692307,0.9949152542372881,0.9898305084745763,1.0,0.9948892674616696,0.9949152542372881,30,0,3,292
RandomForest,0.9969230769230769,0.9983050847457627,0.9966101694915255,1.0,0.99830220713073,0.9983050847457627,30,0,1,294
AdaBoost,0.9107692307692308,0.5155521901211556,0.9966216216216216,0.034482758620689655,0.9531502423263328,0.5155521901211556,1,28,1,295
AdaBoost,0.9107692307692308,0.5155521901211556,0.9966216216216216,0.034482758620689655,0.9531502423263328,0.5155521901211556,1,28,1,295
AdaBoost,0.9046153846153846,0.4966216216216216,0.9932432432432432,0.0,0.949919224555735,0.4966216216216216,0,29,2,294
AdaBoost,0.9138461538461539,0.5172413793103449,1.0,0.034482758620689655,0.9548387096774192,0.5172413793103448,1,28,0,296
AdaBoost,0.9107692307692308,0.5,1.0,0.0,0.9533011272141707,0.5,0,29,0,296
AdaBoost,0.9015384615384615,0.4966101694915254,0.9932203389830508,0.0,0.9482200647249193,0.4966101694915254,0,30,2,293
AdaBoost,0.9138461538461539,0.5333333333333333,1.0,0.06666666666666667,0.9546925566343043,0.5333333333333333,2,28,0,295
AdaBoost,0.9138461538461539,0.5483050847457628,0.9966101694915255,0.1,0.9545454545454545,0.5483050847457627,3,27,1,294
AdaBoost,0.9138461538461539,0.5483050847457628,0.9966101694915255,0.1,0.9545454545454545,0.5483050847457627,3,27,1,294
AdaBoost,0.9107692307692308,0.5466101694915254,0.9932203389830508,0.1,0.9528455284552846,0.5466101694915254,3,27,2,293
GradientBoosting,0.9323076923076923,0.6206896551724138,1.0,0.2413793103448276,0.9641693811074918,0.6206896551724138,7,22,0,296
GradientBoosting,0.9138461538461539,0.5483457595526561,0.9932432432432432,0.10344827586206896,0.9545454545454545,0.5483457595526561,3,26,2,294
GradientBoosting,0.9046153846153846,0.5277260018639329,0.9864864864864865,0.06896551724137931,0.9495934959349595,0.5277260018639329,2,27,4,292
