Clasificador,Accuracy,Balanced_Accuracy,Recall,Specificity,F1,ROC_AUC,True_Negative,False_Positive,False_Negative,True_Positive
SGD,0.9148936170212766,0.6666666666666666,1.0,0.3333333333333333,0.9534883720930233,0.6666666666666667,2,4,0,41
SGD,0.8723404255319149,0.5,1.0,0.0,0.9318181818181819,0.5,0,6,0,41
SGD,0.9148936170212766,0.6666666666666666,1.0,0.3333333333333333,0.9534883720930233,0.6666666666666667,2,4,0,41
SGD,0.9148936170212766,0.6666666666666666,1.0,0.3333333333333333,0.9534883720930233,0.6666666666666667,2,4,0,41
SGD,0.9148936170212766,0.6666666666666666,1.0,0.3333333333333333,0.9534883720930233,0.6666666666666667,2,4,0,41
SGD,0.9148936170212766,0.6666666666666666,1.0,0.3333333333333333,0.9534883720930233,0.6666666666666667,2,4,0,41
SGD,0.9148936170212766,0.6666666666666666,1.0,0.3333333333333333,0.9534883720930233,0.6666666666666667,2,4,0,41
SGD,0.8723404255319149,0.5711382113821138,0.975609756097561,0.16666666666666666,0.9302325581395349,0.5711382113821137,1,5,1,40
SGD,0.8085106382978723,0.7479674796747967,0.8292682926829268,0.6666666666666666,0.883116883116883,0.7479674796747967,4,2,7,34
SGD,0.8297872340425532,0.47560975609756095,0.9512195121951219,0.0,0.9069767441860465,0.47560975609756095,0,6,2,39
SGD,0.8723404255319149,0.5711382113821138,0.975609756097561,0.16666666666666666,0.9302325581395349,0.5711382113821137,1,5,1,40
