Clasificador,Accuracy,Balanced_Accuracy,Recall,Specificity,F1,ROC_AUC,True_Negative,False_Positive,False_Negative,True_Positive
RandomForest,0.9537037037037037,0.7727272727272727,0.98989898989899,0.5555555555555556,0.9751243781094527,0.7727272727272728,5,4,1,98
RandomForest,0.9259259259259259,0.6448979591836734,0.9897959183673469,0.3,0.9603960396039605,0.6448979591836735,3,7,1,97
RandomForest,0.9259259259259259,0.7795918367346939,0.9591836734693877,0.6,0.9591836734693877,0.7795918367346938,6,4,4,94
RandomForest,0.9537037037037037,0.7948979591836735,0.9897959183673469,0.6,0.9748743718592964,0.7948979591836736,6,4,1,97
RandomForest,0.9537037037037037,0.7948979591836735,0.9897959183673469,0.6,0.9748743718592964,0.7948979591836736,6,4,1,97
RandomForest,0.9907407407407407,0.95,1.0,0.9,0.9949238578680203,0.9500000000000001,9,1,0,98
RandomForest,1.0,1.0,1.0,1.0,1.0,1.0,10,0,0,98
RandomForest,0.9907407407407407,0.9948979591836735,0.9897959183673469,1.0,0.9948717948717948,0.9948979591836735,10,0,1,97
RandomForest,1.0,1.0,1.0,1.0,1.0,1.0,10,0,0,98
RandomForest,1.0,1.0,1.0,1.0,1.0,1.0,10,0,0,98
RandomForest,0.9722222222222222,0.9846938775510203,0.9693877551020408,1.0,0.9844559585492229,0.9846938775510203,10,0,3,95
RandomForest,1.0,1.0,1.0,1.0,1.0,1.0,10,0,0,98
RandomForest,1.0,1.0,1.0,1.0,1.0,1.0,10,0,0,98
RandomForest,0.9907407407407407,0.9948979591836735,0.9897959183673469,1.0,0.9948717948717948,0.9948979591836735,10,0,1,97
RandomForest,1.0,1.0,1.0,1.0,1.0,1.0,10,0,0,98
RandomForest,1.0,1.0,1.0,1.0,1.0,1.0,10,0,0,98
AdaBoost,0.9174311926605505,0.55,1.0,0.1,0.9565217391304348,0.55,1,9,0,99
AdaBoost,0.9174311926605505,0.55,1.0,0.1,0.9565217391304348,0.55,1,9,0,99
AdaBoost,0.9174311926605505,0.55,1.0,0.1,0.9565217391304348,0.55,1,9,0,99
AdaBoost,0.908256880733945,0.544949494949495,0.98989898989899,0.1,0.9514563106796117,0.544949494949495,1,9,1,98
AdaBoost,0.908256880733945,0.5,1.0,0.0,0.9519230769230769,0.5,0,10,0,99
AdaBoost,0.908256880733945,0.5,1.0,0.0,0.9519230769230769,0.5,0,10,0,99
AdaBoost,0.908256880733945,0.5,1.0,0.0,0.9519230769230769,0.5,0,10,0,99
AdaBoost,0.8990825688073395,0.494949494949495,0.98989898989899,0.0,0.9468599033816424,0.494949494949495,0,10,1,98
AdaBoost,0.8990825688073395,0.494949494949495,0.98989898989899,0.0,0.9468599033816424,0.494949494949495,0,10,1,98
AdaBoost,0.908256880733945,0.5,1.0,0.0,0.9519230769230769,0.5,0,10,0,99
AdaBoost,0.9166666666666666,0.5,1.0,0.0,0.9565217391304348,0.5,0,9,0,99
AdaBoost,0.8981481481481481,0.4898989898989899,0.9797979797979798,0.0,0.9463414634146342,0.4898989898989899,0,9,2,97
AdaBoost,0.9074074074074074,0.494949494949495,0.98989898989899,0.0,0.9514563106796117,0.494949494949495,0,9,1,98
AdaBoost,0.9166666666666666,0.5,1.0,0.0,0.9565217391304348,0.5,0,9,0,99
AdaBoost,0.9166666666666666,0.5,1.0,0.0,0.9565217391304348,0.5,0,9,0,99
AdaBoost,0.9074074074074074,0.5,1.0,0.0,0.9514563106796117,0.5,0,10,0,98
AdaBoost,0.9074074074074074,0.5,1.0,0.0,0.9514563106796117,0.5,0,10,0,98
AdaBoost,0.8981481481481481,0.49489795918367346,0.9897959183673469,0.0,0.9463414634146342,0.49489795918367346,0,10,1,97
AdaBoost,0.9074074074074074,0.5,1.0,0.0,0.9514563106796117,0.5,0,10,0,98
AdaBoost,0.9074074074074074,0.5,1.0,0.0,0.9514563106796117,0.5,0,10,0,98
AdaBoost,0.9074074074074074,0.5,1.0,0.0,0.9514563106796117,0.5,0,10,0,98
AdaBoost,0.8888888888888888,0.4897959183673469,0.9795918367346939,0.0,0.9411764705882353,0.4897959183673469,0,10,2,96
AdaBoost,0.9166666666666666,0.55,1.0,0.1,0.9560975609756098,0.55,1,9,0,98
AdaBoost,0.8981481481481481,0.539795918367347,0.9795918367346939,0.1,0.9458128078817734,0.539795918367347,1,9,2,96
AdaBoost,0.8888888888888888,0.4897959183673469,0.9795918367346939,0.0,0.9411764705882353,0.4897959183673469,0,10,2,96
AdaBoost,0.9074074074074074,0.5448979591836735,0.9897959183673469,0.1,0.9509803921568627,0.5448979591836735,1,9,1,97
AdaBoost,0.9259259259259259,0.6,1.0,0.2,0.9607843137254902,0.6,2,8,0,98
AdaBoost,0.8981481481481481,0.49489795918367346,0.9897959183673469,0.0,0.9463414634146342,0.49489795918367346,0,10,1,97
AdaBoost,0.8981481481481481,0.539795918367347,0.9795918367346939,0.1,0.9458128078817734,0.539795918367347,1,9,2,96
AdaBoost,0.8981481481481481,0.5846938775510204,0.9693877551020408,0.2,0.9452736318407962,0.5846938775510203,2,8,3,95
GradientBoosting,0.9541284403669725,0.75,1.0,0.5,0.9753694581280787,0.75,5,5,0,99
GradientBoosting,0.944954128440367,0.7,1.0,0.4,0.9705882352941176,0.7,4,6,0,99
GradientBoosting,0.9357798165137615,0.65,1.0,0.3,0.9658536585365853,0.65,3,7,0,99
GradientBoosting,0.9174311926605505,0.594949494949495,0.98989898989899,0.2,0.9560975609756097,0.594949494949495,2,8,1,98
GradientBoosting,0.926605504587156,0.6,1.0,0.2,0.9611650485436893,0.6,2,8,0,99
GradientBoosting,0.908256880733945,0.5,1.0,0.0,0.9519230769230769,0.5,0,10,0,99
GradientBoosting,0.8899082568807339,0.4898989898989899,0.9797979797979798,0.0,0.9417475728155339,0.4898989898989899,0,10,2,97
GradientBoosting,0.8899082568807339,0.4898989898989899,0.9797979797979798,0.0,0.9417475728155339,0.4898989898989899,0,10,2,97
GradientBoosting,0.926605504587156,0.6,1.0,0.2,0.9611650485436893,0.6,2,8,0,99
GradientBoosting,0.908256880733945,0.5,1.0,0.0,0.9519230769230769,0.5,0,10,0,99
GradientBoosting,0.9166666666666666,0.5,1.0,0.0,0.9565217391304348,0.5,0,9,0,99
GradientBoosting,0.9166666666666666,0.5,1.0,0.0,0.9565217391304348,0.5,0,9,0,99
GradientBoosting,0.9629629629629629,0.7777777777777778,1.0,0.5555555555555556,0.9801980198019802,0.7777777777777778,5,4,0,99
GradientBoosting,0.9259259259259259,0.5555555555555556,1.0,0.1111111111111111,0.9611650485436893,0.5555555555555556,1,8,0,99
GradientBoosting,0.9351851851851852,0.6111111111111112,1.0,0.2222222222222222,0.9658536585365853,0.6111111111111112,2,7,0,99
GradientBoosting,0.9074074074074074,0.5,1.0,0.0,0.9514563106796117,0.5,0,10,0,98
GradientBoosting,0.8888888888888888,0.4897959183673469,0.9795918367346939,0.0,0.9411764705882353,0.4897959183673469,0,10,2,96
GradientBoosting,0.9166666666666666,0.5948979591836735,0.9897959183673469,0.2,0.9556650246305419,0.5948979591836735,2,8,1,97
GradientBoosting,0.9166666666666666,0.55,1.0,0.1,0.9560975609756098,0.55,1,9,0,98
GradientBoosting,0.9259259259259259,0.6,1.0,0.2,0.9607843137254902,0.6,2,8,0,98
GradientBoosting,0.9444444444444444,0.7,1.0,0.4,0.9702970297029703,0.7,4,6,0,98
GradientBoosting,0.9166666666666666,0.5948979591836735,0.9897959183673469,0.2,0.9556650246305419,0.5948979591836735,2,8,1,97
GradientBoosting,0.9537037037037037,0.75,1.0,0.5,0.9751243781094527,0.75,5,5,0,98
GradientBoosting,0.9351851851851852,0.65,1.0,0.3,0.9655172413793104,0.65,3,7,0,98
GradientBoosting,0.8981481481481481,0.539795918367347,0.9795918367346939,0.1,0.9458128078817734,0.539795918367347,1,9,2,96
GradientBoosting,0.9166666666666666,0.55,1.0,0.1,0.9560975609756098,0.55,1,9,0,98
GradientBoosting,0.9444444444444444,0.7,1.0,0.4,0.9702970297029703,0.7,4,6,0,98
GradientBoosting,0.8981481481481481,0.539795918367347,0.9795918367346939,0.1,0.9458128078817734,0.539795918367347,1,9,2,96
GradientBoosting,0.9351851851851852,0.6948979591836735,0.9897959183673469,0.4,0.9651741293532338,0.6948979591836735,4,6,1,97
GradientBoosting,0.9537037037037037,0.75,1.0,0.5,0.9751243781094527,0.75,5,5,0,98
GaussianNB,0.10091743119266056,0.5050505050505051,0.010101010101010102,1.0,0.02,0.5050505050505051,10,0,98,1
GaussianNB,0.11926605504587157,0.5151515151515151,0.030303030303030304,1.0,0.05882352941176471,0.5151515151515151,10,0,96,3
GaussianNB,0.11009174311926606,0.51010101010101,0.020202020202020204,1.0,0.03960396039603961,0.51010101010101,10,0,97,2
GaussianNB,0.09174311926605505,0.5,0.0,1.0,0.0,0.5,10,0,99,0
GaussianNB,0.10091743119266056,0.5050505050505051,0.010101010101010102,1.0,0.02,0.5050505050505051,10,0,98,1
GaussianNB,0.10091743119266056,0.5050505050505051,0.010101010101010102,1.0,0.02,0.5050505050505051,10,0,98,1
GaussianNB,0.11926605504587157,0.5151515151515151,0.030303030303030304,1.0,0.05882352941176471,0.5151515151515151,10,0,96,3
GaussianNB,0.09174311926605505,0.5,0.0,1.0,0.0,0.5,10,0,99,0
GaussianNB,0.10091743119266056,0.5050505050505051,0.010101010101010102,1.0,0.02,0.5050505050505051,10,0,98,1
GaussianNB,0.10091743119266056,0.5050505050505051,0.010101010101010102,1.0,0.02,0.5050505050505051,10,0,98,1
GaussianNB,0.1111111111111111,0.5151515151515151,0.030303030303030304,1.0,0.05882352941176471,0.5151515151515151,9,0,96,3
GaussianNB,0.10185185185185185,0.51010101010101,0.020202020202020204,1.0,0.03960396039603961,0.51010101010101,9,0,97,2
GaussianNB,0.08333333333333333,0.5,0.0,1.0,0.0,0.5,9,0,99,0
GaussianNB,0.09259259259259259,0.5050505050505051,0.010101010101010102,1.0,0.02,0.5050505050505051,9,0,98,1
GaussianNB,0.08333333333333333,0.5,0.0,1.0,0.0,0.5,9,0,99,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.10185185185185185,0.5051020408163265,0.01020408163265306,1.0,0.020202020202020204,0.5051020408163265,10,0,97,1
GaussianNB,0.08333333333333333,0.45,0.0,0.9,0.0,0.45,9,1,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.1111111111111111,0.5102040816326531,0.02040816326530612,1.0,0.039999999999999994,0.5102040816326531,10,0,96,2
GaussianNB,0.10185185185185185,0.5051020408163265,0.01020408163265306,1.0,0.020202020202020204,0.5051020408163265,10,0,97,1
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
GaussianNB,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
SGD,0.3394495412844037,0.5914141414141414,0.2828282828282828,0.9,0.4375,0.5914141414141414,9,1,71,28
SGD,0.22018348623853212,0.5707070707070707,0.1414141414141414,1.0,0.24778761061946902,0.5707070707070707,10,0,85,14
SGD,0.6697247706422018,0.5035353535353535,0.7070707070707071,0.3,0.7954545454545454,0.5035353535353535,3,7,29,70
SGD,0.45871559633027525,0.6121212121212122,0.42424242424242425,0.8,0.5874125874125874,0.6121212121212122,8,2,57,42
SGD,0.6697247706422018,0.5484848484848486,0.696969696969697,0.4,0.793103448275862,0.5484848484848486,4,6,30,69
SGD,0.6697247706422018,0.7282828282828283,0.6565656565656566,0.8,0.7831325301204819,0.7282828282828283,8,2,34,65
SGD,0.7614678899082569,0.5090909090909091,0.8181818181818182,0.2,0.8617021276595745,0.5090909090909091,2,8,18,81
SGD,0.25688073394495414,0.545959595959596,0.1919191919191919,0.9,0.319327731092437,0.545959595959596,9,1,80,19
SGD,0.8073394495412844,0.4893939393939394,0.8787878787878788,0.1,0.8923076923076922,0.4893939393939394,1,9,12,87
SGD,0.6605504587155964,0.6333333333333333,0.6666666666666666,0.6,0.7810650887573964,0.6333333333333333,6,4,33,66
SGD,0.8703703703703703,0.6262626262626263,0.9191919191919192,0.3333333333333333,0.9285714285714285,0.6262626262626263,3,6,8,91
SGD,0.7222222222222222,0.595959595959596,0.7474747474747475,0.4444444444444444,0.8314606741573033,0.5959595959595959,4,5,25,74
SGD,0.2962962962962963,0.5151515151515151,0.25252525252525254,0.7777777777777778,0.39682539682539686,0.5151515151515152,7,2,74,25
SGD,0.39814814814814814,0.5202020202020202,0.37373737373737376,0.6666666666666666,0.5323741007194245,0.5202020202020202,6,3,62,37
SGD,0.3888888888888889,0.46464646464646464,0.37373737373737376,0.5555555555555556,0.5285714285714286,0.46464646464646464,5,4,62,37
SGD,0.16666666666666666,0.5408163265306123,0.08163265306122448,1.0,0.15094339622641506,0.5408163265306123,10,0,90,8
SGD,0.7407407407407407,0.49795918367346936,0.7959183673469388,0.2,0.8478260869565216,0.49795918367346936,2,8,20,78
SGD,0.5740740740740741,0.5408163265306123,0.5816326530612245,0.5,0.7124999999999999,0.5408163265306123,5,5,41,57
SGD,0.1574074074074074,0.4459183673469388,0.09183673469387756,0.8,0.1651376146788991,0.4459183673469388,8,2,89,9
SGD,0.25925925925925924,0.5020408163265306,0.20408163265306123,0.8,0.33333333333333337,0.5020408163265306,8,2,78,20
SGD,0.1388888888888889,0.5255102040816326,0.05102040816326531,1.0,0.09708737864077671,0.5255102040816326,10,0,93,5
SGD,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
SGD,0.5,0.6795918367346939,0.45918367346938777,0.9,0.625,0.6795918367346939,9,1,53,45
SGD,0.4074074074074074,0.5836734693877551,0.3673469387755102,0.8,0.5294117647058824,0.5836734693877551,8,2,62,36
SGD,0.3611111111111111,0.46836734693877546,0.336734693877551,0.6,0.4888888888888888,0.46836734693877546,6,4,65,33
SGD,0.5740740740740741,0.36122448979591837,0.6224489795918368,0.1,0.7261904761904762,0.36122448979591837,1,9,37,61
SGD,0.14814814814814814,0.5306122448979592,0.061224489795918366,1.0,0.11538461538461538,0.5306122448979592,10,0,92,6
SGD,0.19444444444444445,0.5112244897959184,0.12244897959183673,0.9,0.21621621621621623,0.5112244897959183,9,1,86,12
SGD,0.4351851851851852,0.3295918367346939,0.45918367346938777,0.2,0.5960264900662252,0.32959183673469383,2,8,53,45
SGD,0.09259259259259259,0.5,0.0,1.0,0.0,0.5,10,0,98,0
